	EntryID	Headword	title source
14505	d2e2775351Meyers-1905	Perú	Baccharis-, Senecio-, Saxifraga-, Gentiana-, Astragalus-, Halenia-, Valeriana
14506	d2e2775351Meyers-1905	Perú	Observations on the geography and archaeology of P
14507	d2e2775351Meyers-1905	Perú	The Amazon provinces of P. for European emigrants
14508	d2e2775351Meyers-1905	Perú	A handbook of P. for investors and immigrants
14509	d2e2775351Meyers-1905	Perú	A travers l'Amérique équatoriale: Le Pérou
14510	d2e2775351Meyers-1905	Perú	Atlas del P., politico, minero, agricol, industrial y comercial
14511	d2e2775351Meyers-1905	Perú	History of the conquest of P
14512	d2e2775351Meyers-1905	Perú	Le Pérou avant la conquête espagnole
14513	d2e2775351Meyers-1905	Perú	Les institutions politiques, religieuses, économiques et sociales de l'empire des Incas
14514	d2e2775351Meyers-1905	Perú	Histoire de la guerre du Pacifique
14515	d2e2775351Meyers-1905	Perú	The war between P. and Chili
14516	d2e2775351Meyers-1905	Perú	Historia de las guerras civiles del P
14517	d2e2775351Meyers-1905	Perú	De las antiguas gentes del P
14518	d2e2776318Meyers-1905	Perugia [2]	Chronicles of the city of P
14519	d2e2776392Meyers-1905	Perugino	La jeunesse du Perugin et les origines de l'école ombrienne
14520	d2e2777811Meyers-1905	Pessīna von Czechorod	Ucalegon Germaniae, Italiae et Poloniae Hungaria flamma belli Turcici ardens
14521	d2e2777811Meyers-1905	Pessīna von Czechorod	Phosphorus septicornis stella alias matutina, h. e. metropolitanae divi Viti ecclesiae Pragensis maiestas et gloria
14522	d2e2777859Meyers-1905	Pest [1]	La défense de l'Europe contre la P. et la conférence de Venise
14523	d2e2778099Meyers-1905	Pestalozzi	P., his life, work and influence
14524	d2e2778970Meyers-1905	Peter [1]	Pierre le Grand dans la littérature étrangère
14525	d2e2778970Meyers-1905	Peter [1]	First Romanovs; history of Moscovite civilisation and rise of modern Russia under Peter the Great and his forerunners
14526	d2e2778970Meyers-1905	Peter [1]	Des progrès de la puissance russe«;
14527	d2e2778970Meyers-1905	Peter [1]	Napoléon I, auteur du Testament de Pierre le Grand
14528	d2e2779396Meyers-1905	Peter von Andlau	Tractatus de canonica clericorum secularium vita
14529	d2e2779679Meyers-1905	Petermann	Account of the expedition to Central Africa
14530	d2e2779853Meyers-1905	Peters	Ophir and Punt in South Africa« (»Journal of the African Society
14531	d2e2780086Meyers-1905	Petersen	Det danske, norske og svenske Sprogs Historie
14532	d2e2780086Meyers-1905	Petersen	Historiske Fortællinger om Islændernes Færd bjemme og ude
14533	d2e2780086Meyers-1905	Petersen	Bidrag til den oldnordiske Literaturs Historie
14534	d2e2780086Meyers-1905	Petersen	Bidrag til den danske Literaturs Historie
14535	d2e2780086Meyers-1905	Petersen	Smaa Mindeblade om N. M. P
14536	d2e2780971Meyers-1905	Petit de Julleville	Histoire de la langue et de la littérature française
14537	d2e2781280Meyers-1905	Petitot	En route pour la mer glaciale
14538	d2e2781280Meyers-1905	Petitot	Quinze aus sous le cercle polaire
14539	d2e2781280Meyers-1905	Petitot	Accord des mythologies dans la cosmogénie des Danites arctiques
14540	d2e2781616Meyers-1905	Petra	Voyage d'exploration à la Mer Morte, Petra etc
14541	d2e2781706Meyers-1905	Petrarca	Rerum familiarium«, »Rerum senilium«, »Rerum variarum
14542	d2e2781706Meyers-1905	Petrarca	Rime sopra argomenti storici, morali e diversi
14543	d2e2781706Meyers-1905	Petrarca	Catalogo delle opere di F. P. esistenti nella Petrarchesca Rossettiana
14544	d2e2781706Meyers-1905	Petrarca	Hand-list of P. editions in the Florentine public libraries
14545	d2e2781706Meyers-1905	Petrarca	Bibliografia delle opere a stampa intorno a F. P
14546	d2e2781706Meyers-1905	Petrarca	Le vite di Dante, P. e Boccaccio
14547	d2e2781706Meyers-1905	Petrarca	Su le poesie volgari del P
14548	d2e2781706Meyers-1905	Petrarca	Pétrarque, ses études d'art, son influence sur les artistes, etc
14549	d2e2781706Meyers-1905	Petrarca	P. and his influence on English literature
14550	d2e2782222Meyers-1905	Petrie	The pyramids and temples of Gizeh
14551	d2e2782222Meyers-1905	Petrie	Ten years' diggings, a popular account
14552	d2e2783154Meyers-1905	Petronĭus Arbĭter	Pétrone an moyen-âge et dans la littérature française
14553	d2e2783154Meyers-1905	Petronĭus Arbĭter	L'envers de la société romaine d'après Pétrone
14554	d2e2783537Meyers-1905	Petrus	Saint Pierre, son apostolat, son pontificat, son épiscopat
14555	d2e2783830Meyers-1905	Petrus Lombardus	Pierre Lombard, son époque, sa vie, ses écrits et son influence
14556	d2e2784515Meyers-1905	Pettigrew	General Council of medical education and registration
14557	d2e2784515Meyers-1905	Pettigrew	Animal locomotion, or walking, swimming and flying, etc
14558	d2e2784515Meyers-1905	Pettigrew	The relations of plants and animals to inorganic matter and the interaction of vital and physical forces
14559	d2e2784515Meyers-1905	Pettigrew	On the physiology of circulation in plants, in the lower animals and in man
14560	d2e2784515Meyers-1905	Pettigrew	Man in his anatomical physical and physiological
14561	d2e2784786Meyers-1905	Petzholdt	Catalogus Indicis librorum prohibitorum et expurgandorum
14562	d2e2785097Meyers-1905	Peuerbach	Tractatus super Propositiones Ptolemaei de sinubus et chordis
14563	d2e2785635Meyers-1905	Pfaff [2]	Methodus generalis, aequationes differentiarum partialium etc. integrandi
14564	d2e2786049Meyers-1905	Pfahlbauten	Les Protohelvètes, ou les premiers colons sur les bords des lacs de Bienne et Neuchâtel
14565	d2e2786049Meyers-1905	Pfahlbauten	Age du bronze; Tourbières et habitations lacustres
14566	d2e2789917Meyers-1905	Pfeil [2]	North American bows, arrows and quivers
14567	d2e2789917Meyers-1905	Pfeil [2]	Ancient and modern methods of arrow-release
14568	d2e2790140Meyers-1905	Pfeilgift	Dieffenbachia seguina, Pangium edule, Tabernae-montana malaccensis
14569	d2e2790140Meyers-1905	Pfeilgift	Erythrophlaeum guineense, Palisota Barteri, Combretum grandiflorum, Strychnos Icaja
14570	d2e2790140Meyers-1905	Pfeilgift	Erythrophlaeum guineense, Physostigma venenosum, Calotropis procera
14571	d2e2793557Meyers-1905	Pfister [2]	Gutenberg, was he the inventor of printing
14572	d2e2793711Meyers-1905	Pflanze	Plantae crescunt et vivunt, animalia crescunt, vivunt et sentiunt
14573	d2e2795425Meyers-1905	Pflanzenornament	La plante et ses applications ornementales
14574	d2e2796127Meyers-1905	Pflanzensystem	Cycadales, Bennettitales, Cordaitales, Ginkgoales, Coniferae, Gnetales.
14575	d2e2796127Meyers-1905	Pflanzensystem	Genera plantarum secundum ordines naturalis disposita
14576	d2e2796127Meyers-1905	Pflanzensystem	Genera, species et synonyma Candolleana alphabetico ordine disposita, seu Index generalis et specialis ad De Candolle Prodromum
14577	d2e2796127Meyers-1905	Pflanzensystem	Monographiae Phanerogamarum Prodromi nunc Continuatio nunc Revisio
14578	d2e2796127Meyers-1905	Pflanzensystem	Genera plantarum secundum ordines naturales disposita
14579	d2e2798630Meyers-1905	Pfleiderer	The development of theology in Germany since Kant
14580	d2e2800584Meyers-1905	Phädra	Annali della R. Scuola norm. sup. di Pisa
14581	d2e2801463Meyers-1905	Phänologie	Mémoires de l'Academie royale de Bruxelles
14582	d2e2802261Meyers-1905	Pharmakognosīe	Traité pratique de la détermination des drogues simples
14583	d2e2802669Meyers-1905	Pharmazie	Proceedings of the American Pharmaceutical Association
14584	d2e2803740Meyers-1905	Pheidĭas	Commentatio de Phidiae vita et operibus
14585	d2e2803740Meyers-1905	Pheidĭas	Histoire de la sculpture grecque I. II
14586	d2e2803915Meyers-1905	Phelps	Life and life-work of Sam. P
14587	d2e2805594Meyers-1905	Pherekydes	De Pherecydis Syrn aetate atque cosmologia
14588	d2e2805805Meyers-1905	Philä	Description et histoire de l'île de P
14589	d2e2805887Meyers-1905	Philadelphĭa [1]	History of the city of P
14590	d2e2805887Meyers-1905	Philadelphĭa [1]	History of the University of Pennsylvania
14591	d2e2806620Meyers-1905	Philipp [1]	La reunion des Provinces septentrionales à la couronne par P. II Auguste
14592	d2e2806620Meyers-1905	Philipp [1]	Le règne de Philippe III le Hardi
14593	d2e2806620Meyers-1905	Philipp [1]	La France sous Philippe le Bel
14594	d2e2806620Meyers-1905	Philipp [1]	Philippe le Bel et ses trois fils
14595	d2e2806620Meyers-1905	Philipp [1]	La mort de Philippe le Bel
14596	d2e2806620Meyers-1905	Philipp [1]	Les origines de la guerre de Cent aus, Philippe le Belen Flandre
14597	d2e2806620Meyers-1905	Philipp [1]	Clément V et Philippe le Bel
14598	d2e2806620Meyers-1905	Philipp [1]	Documents parisiens du règne de Philippe VI
14599	d2e2806620Meyers-1905	Philipp [1]	Lettres de P. II à ses filles
14600	d2e2806620Meyers-1905	Philipp [1]	Nueva luz y juicio verdadero sobre Felipe II
14601	d2e2806620Meyers-1905	Philipp [1]	Historia de Felipe III, rey de España
14602	d2e2806620Meyers-1905	Philipp [1]	Documentos inéditos para la historia de España
14603	d2e2806620Meyers-1905	Philipp [1]	Historia de Felipe IV, rey de España
14604	d2e2806620Meyers-1905	Philipp [1]	Documentos inéditos para la historia de España
14605	d2e2806620Meyers-1905	Philipp [1]	Estudios del reinado de Felipe IV
14606	d2e2806620Meyers-1905	Philipp [1]	Une reine de douze aus. Marie-Louise-Gabrielle de Savoie, reine d'Espagne
14607	d2e2806620Meyers-1905	Philipp [1]	Philippe V et la cour de France
14608	d2e2807337Meyers-1905	Philippīnen	Annual Report of the U. S. Geological Survey
14609	d2e2807337Meyers-1905	Philippīnen	The climate of the Philippines (Census of the Philippine Islands
14610	d2e2807337Meyers-1905	Philippīnen	International Banking Corporation. Hongkong and Shanghai Banking Corporation
14611	d2e2807337Meyers-1905	Philippīnen	Chartered Banking of India, Australia and China
14612	d2e2807337Meyers-1905	Philippīnen	Voyage aux Philippines et en Malaisie
14613	d2e2807337Meyers-1905	Philippīnen	The Philippine Islands and their people
14614	d2e2807337Meyers-1905	Philippīnen	Report of the Taft Philippine Commission
14615	d2e2807337Meyers-1905	Philippīnen	Philippines, the war and the people
14616	d2e2807809Meyers-1905	Philippson	Histoire du règne de Marie Stuart
14617	d2e2807847Meyers-1905	Philippsorden	Si Deus nobiscum, quis contra nos
14618	d2e2807847Meyers-1905	Philippsorden	Ludovicus II. Magnus Dux Hassiae instituit
14619	d2e2808099Meyers-1905	Phillips	Rivers, mountains and sea-coasts of Yorkshire
14620	d2e2809185Meyers-1905	Philosophie	Revue philosophique de la France et de l'Étranger
14621	d2e2809893Meyers-1905	Philoxĕnos	The Apocalypse of St. John, in a Syriac version hitherto unknown
14622	d2e2812917Meyers-1905	Phosphoreszénz	Les animaux et les végétaux lumineux
14623	d2e2817817Meyers-1905	Phrygĭen	The cities and bishoprics of Phrygia I
14624	d2e2819501Meyers-1905	Physīk	Annales de chimie et de physique
14625	d2e2820382Meyers-1905	Physiokratisches System	Les Physiocrates et la réglementation du taux de l'intérêt
14626	d2e2820476Meyers-1905	Physiologie	Leçons sur les phénomènes de la vie
14627	d2e2820476Meyers-1905	Physiologie	Archives de physiologie«; »Journal of physiology«; »Journal of anatomy and physiology«; »Archives italiennes de biologie«; »American Journal of physiology«;
14628	d2e2820476Meyers-1905	Physiologie	Giornale di fisiologia«; »Archives internationales de physiologie
14629	d2e2820895Meyers-1905	Physocalymna	Pao de Rosa, Cego Maschado, Sebastião de Arruda
14630	d2e2822103Meyers-1905	Piaggia	Dell' arrivo fra i Niam-Niam e del soggiorno sul lago Tzana in Abissinia
14631	d2e2822937Meyers-1905	Picard	La petite ville«, »Monsieur Musard«, »Les Marionnettes
14632	d2e2822937Meyers-1905	Picard	La Forge Roussel, scènes de la vie judiciaire
14633	d2e2822937Meyers-1905	Picard	Traité usuel de l'indemnité due á l'exproprié, etc
14634	d2e2822937Meyers-1905	Picard	Manuel uratique de la profession d'avocaten Belgique
14635	d2e2822937Meyers-1905	Picard	Code général des brevets d'invention, etc
14636	d2e2822937Meyers-1905	Picard	Bibliographie générale et raisonnée du droit belge, etc
14637	d2e2822937Meyers-1905	Picard	El Moghreb al Aksa, une mission belge an Maroc
14638	d2e2823122Meyers-1905	Picardie	Histoire de P. Dictionnaire historique, etc
14639	d2e2823122Meyers-1905	Picardie	La P. et les régions voisines
14640	d2e2823224Meyers-1905	Picavet	L'histoire des rapports de la théologie et de la philosophie
14641	d2e2823224Meyers-1905	Picavet	De l'origine de la scolastique en France et en Allemagne
14642	d2e2823224Meyers-1905	Picavet	Les Idéologues. Essai sur l'histoire des idéesen France depuis
14643	d2e2823224Meyers-1905	Picavet	Esquisse d'une histoire générale et comparée des philosophies médiévales
14644	d2e2823224Meyers-1905	Picavet	Instruction morale et civique, ou Philosophie pratique, etc
14645	d2e2823448Meyers-1905	Piccolomĭni	Memorie storico-diplomatiche dell' antica città e ducato di Amalfi
14646	d2e2823592Meyers-1905	Picēnum	Il Piceno dalle origini alla fine d'ogni sua autonomia
14647	d2e2823625Meyers-1905	Pichegru	Mémoire concernant la trahison de P. dans les années
14648	d2e2823625Meyers-1905	Pichegru	La conjuration de P. et les complots royalistes du Midi et de l'Est
14649	d2e2824057Meyers-1905	Pickering [1]	The evolution of an English town
14650	d2e2824077Meyers-1905	Pickering [2]	Annals of the Harvard College Observatory
14651	d2e2824192Meyers-1905	Pico [3]	P. nella storia del rinascimento etc
14652	d2e2824192Meyers-1905	Pico [3]	Pic de la Mirandole en France
14653	d2e2824276Meyers-1905	Picot	Recherches sur la mise en liberté sous caution
14654	d2e2824276Meyers-1905	Picot	Le parlement de Paris sous Charles VIII
14655	d2e2824276Meyers-1905	Picot	M. Dufaure, sa vie et ses discours
14656	d2e2824276Meyers-1905	Picot	Un devoir social et les logements d'ouvriers
14657	d2e2824276Meyers-1905	Picot	Histoire des Etats généraux et leur influence sur le gouvernement de la France de
14658	d2e2824276Meyers-1905	Picot	Documents relatifs aux Etats généraux et Assemblées réunis sous Philippe le Bel
14659	d2e2824276Meyers-1905	Picot	Coup d'œil sur l'histoire de la typographie dans les pays roumains au XVI. siècle
14660	d2e2824276Meyers-1905	Picot	Catalogue de la bibliothèque de feu M. le baron James de Rothschild
14661	d2e2824276Meyers-1905	Picot	Les Français italianisants au XVI. siècle
14662	d2e2824276Meyers-1905	Picot	Chants populaires des Roumains de Serbie
14663	d2e2824276Meyers-1905	Picot	Le livre et mistère de saint Adrien
14664	d2e2824526Meyers-1905	Pictet	De l'affinité des langues celtiques avec le Sanscrit
14665	d2e2824526Meyers-1905	Pictet	Les origines indoeuropéennes, ou les Aryas primitifs
14666	d2e2824526Meyers-1905	Pictet	Description des mollusques fossiles dans les environs de Genève
14667	d2e2824526Meyers-1905	Pictet	Description des quelques poissons fossiles du mont Liban
14668	d2e2824526Meyers-1905	Pictet	Mémoire sur la liquéfaction de l'oxygène, la liquéfaction et la solidification de l'hydrogène et sur les théories des changements des corps
14669	d2e2824526Meyers-1905	Pictet	Nouvelles machines frigorifiques basées sur l'emploi de phénomènes physico-chimiques
14670	d2e2824526Meyers-1905	Pictet	Sur la synthèse de la chaleur
14671	d2e2825519Meyers-1905	Piërantōni	Sull' abolizione della pena di morte
14672	d2e2825519Meyers-1905	Piërantōni	Il progresso del diritto pubblico e delle genti
14673	d2e2825519Meyers-1905	Piërantōni	Storia degli studi del diritto internazionale in Italia
14674	d2e2825519Meyers-1905	Piërantōni	La chiesa cattolica nel diritto commune
14675	d2e2825519Meyers-1905	Piërantōni	Gli arbitrati internazionali e il trattato di Washington
14676	d2e2825848Meyers-1905	Pierron	Stratégie et grande technique, d'après l'expérience des dernières guerres
14677	d2e2825848Meyers-1905	Pierron	La défense des frontières de la France
14678	d2e2825848Meyers-1905	Pierron	Comment s'est formé le génie militaire de Napoléon I
14679	d2e2825848Meyers-1905	Pierron	La stratégie et la tactique allemande an début du XX. siècle
14680	d2e2825915Meyers-1905	Pierson	Een studië over de geschriften van Israels profeten
14681	d2e2826712Meyers-1905	Pigalle	La vie et les œuvres de Jean Baptiste P
14682	d2e2826735Meyers-1905	Pigault-Lebrun	Hommage à la mémoire de P
14683	d2e2828482Meyers-1905	Piles	Abrégé de la vie des peintres
14684	d2e2829743Meyers-1905	Pilze	Clavaria, Sparassis, Hydnum, Polyporus, Fistulina, Boletus, Cautharellus, Russula, Lactarius, Marasmius, Agaricus, Hygrophorus
14685	d2e2829743Meyers-1905	Pilze	An introduction to the study of microscopic fungi
