	EntryID	Headword	term	title translation
3777	d2e1711581Meyers-1905	Irrlichter	Johanniswürmchen 	Lampyris noctiluca
3778	d2e1711647Meyers-1905	Irrtum	Anfechtung 	ignorantia iuris nocet
3779	d2e1711889Meyers-1905	Irvine	Hafenstadt 	royal burgh
3780	d2e1712334Meyers-1905	Isaak, Heinrich	Prächtigen 	Magnifico
3781	d2e1714026Meyers-1905	Isenīt	Eis 	Isena
3782	d2e1714843Meyers-1905	Islâm	Islams 	dâr al islâm
3783	d2e1714843Meyers-1905	Islâm	Glaube 	îmân
3784	d2e1714843Meyers-1905	Islâm	Ungläubiger 	kâfir
3785	d2e1714843Meyers-1905	Islâm	Abrogation 	nas-ch
3786	d2e1714843Meyers-1905	Islâm	Gemeinde 	idschmâ'
3787	d2e1714843Meyers-1905	Islâm	Vernunftschlusses 	kijâss
3788	d2e1714843Meyers-1905	Islâm	Schulen 	madh-hab
3789	d2e1714843Meyers-1905	Islâm	Rechtswissenschaft 	ilm al fikh
3790	d2e1714843Meyers-1905	Islâm	Grundlagen 	um al ussûl
3791	d2e1714843Meyers-1905	Islâm	Abgeleiteten 	um al furû'
3792	d2e1714843Meyers-1905	Islâm	Gebotenes 	fard, wâdschib
3793	d2e1714843Meyers-1905	Islâm	Verdienstliches 	mustahabb, sunna
3794	d2e1714843Meyers-1905	Islâm	Verbotenes 	harâm
3795	d2e1714843Meyers-1905	Islâm	Verpöntes 	makrûh
3796	d2e1714843Meyers-1905	Islâm	Gleichgültiges 	mubâh
3797	d2e1714843Meyers-1905	Islâm	Gott 	ibâdât
3798	d2e1714843Meyers-1905	Islâm	Menschen 	mu'âmalât
3799	d2e1714843Meyers-1905	Islâm	Pflicht 	fard kifâje
3800	d2e1714843Meyers-1905	Islâm	Krieg 	dschihâd
3801	d2e1714843Meyers-1905	Islâm	Ungläubigen 	dâr al harb
3802	d2e1714843Meyers-1905	Islâm	Kopfsteuer 	dschizja
3803	d2e1714843Meyers-1905	Islâm	Gemeinschaft 	luzûm al dschamâʿa
3804	d2e1714843Meyers-1905	Islâm	Huldigung 	mubâja'a
3805	d2e1714843Meyers-1905	Islâm	Statthalter 	âmil, wâlî
3806	d2e1714843Meyers-1905	Islâm	Staatsschatzes 	bait al mâl
3807	d2e1714843Meyers-1905	Islâm	Person 	dschizja
3808	d2e1714843Meyers-1905	Islâm	Grundbesitz 	charadsch
3809	d2e1714843Meyers-1905	Islâm	Rechnungskammer 	dîwân
3810	d2e1714843Meyers-1905	Islâm	Appellhofes 	nazar al mazâlim
3811	d2e1714843Meyers-1905	Islâm	Polizeimeisters 	muhtasib
3812	d2e1714843Meyers-1905	Islâm	Abfall 	irtidâd
3813	d2e1715226Meyers-1905	Island	Birken 	Betula pubescens var. carpatica
3814	d2e1716081Meyers-1905	Islington	Verwaltungsbezirk 	metropolitan borough
3815	d2e1716893Meyers-1905	Isoëtazeen	Gewebebalken 	Trabeculae
3816	d2e1719131Meyers-1905	Ispān	Graf 	comes
3817	d2e1720531Meyers-1905	Italĭen	Dünen 	lidi
3818	d2e1720531Meyers-1905	Italĭen	denselben 	porti
3819	d2e1720531Meyers-1905	Italĭen	Erikengestrüppe 	Erica arborea
3820	d2e1720531Meyers-1905	Italĭen	Leguminosen 	Genista, Cytisus
3821	d2e1720531Meyers-1905	Italĭen	derselben 	Phyllodactylus europaeus
3822	d2e1720531Meyers-1905	Italĭen	Eidechsen 	Notopholis
3823	d2e1720531Meyers-1905	Italĭen	Brillensalamander 	S. perspicillata
3824	d2e1720531Meyers-1905	Italĭen	Höhlensalamander 	Spelerpes fuscus
3825	d2e1720531Meyers-1905	Italĭen	Scheibenzüngler 	Discoglossus pictus
3826	d2e1720531Meyers-1905	Italĭen	Gottesanbeterin 	Mantis religiosa
3827	d2e1720531Meyers-1905	Italĭen	Landschaften 	compartimenti
3828	d2e1720531Meyers-1905	Italĭen	Orte 	frazioni
3829	d2e1720531Meyers-1905	Italĭen	Stiftungen 	opere pie
3830	d2e1720531Meyers-1905	Italĭen	Gemeinderat 	consiglio comunale
3831	d2e1720531Meyers-1905	Italĭen	Magistrat 	giunta municipale
3832	d2e1720531Meyers-1905	Italĭen	Gemeindeverwaltung 	sindaco
3833	d2e1720531Meyers-1905	Italĭen	Strafgerichten 	tribunali
3834	d2e1720531Meyers-1905	Italĭen	Einzelgerichten 	preture
3835	d2e1720531Meyers-1905	Italĭen	Friedensgerichten 	uffici di conciliazone
3836	d2e1720531Meyers-1905	Italĭen	Reserveoffiziere 	di riserva
3837	d2e1720531Meyers-1905	Italĭen	Kriegsakademie 	Scuola di Guerra
3838	d2e1720531Meyers-1905	Italĭen	Militärakademie 	Accademia militare
3839	d2e1720531Meyers-1905	Italĭen	Militärschule 	Scuola militare
3840	d2e1720531Meyers-1905	Italĭen	Kadettenhäuser 	collegi militari
3841	d2e1720531Meyers-1905	Italĭen	Annunziatenorden 	Ordine supremo dell'Annunziata
3842	d2e1720531Meyers-1905	Italĭen	würde 	Chiesa libera in libero Stato
3843	d2e1723104Meyers-1905	Italienische Literatur	Experiments 	del Cimento
3844	d2e1725915Meyers-1905	Italienische Weine	moussierend 	spumante
3845	d2e1726698Meyers-1905	Itinerarĭa	Reisekarten 	I. picta
3846	d2e1727441Meyers-1905	Ivernĭa	deutscher 	Cauci
3847	d2e1727441Meyers-1905	Ivernĭa	gallischer 	Menapii
3848	d2e1727441Meyers-1905	Ivernĭa	britannischer 	Brigantes
3849	d2e1729923Meyers-1905	Jacotot	Lehrer 	Professeur
3850	d2e1729923Meyers-1905	Jacotot	Satz 	Calypso ne pouvait se consoler du départ d'Ulysse. Fénelon, Télémaque
3851	d2e1733259Meyers-1905	Jahr	Wendekreis 	tropicus
3852	d2e1734151Meyers-1905	Jakob [3]	Schriften 	Opera
3853	d2e1734458Meyers-1905	Jakob vom Schwert	Orden 	Orden militar de Santiago de Espada
3854	d2e1734458Meyers-1905	Jakob vom Schwert	Dreizehn 	los trezes
3855	d2e1734458Meyers-1905	Jakob vom Schwert	Orden 	Ordem de São Thiago da Espada
3856	d2e1734458Meyers-1905	Jakob vom Schwert	Orden 	São Thiago da Espada
3857	d2e1734639Meyers-1905	Jakobīner	Konstitutionsfreunde 	Société des amis de la Constitution
3858	d2e1735380Meyers-1905	Jalape	4	Exogonium Purga
3859	d2e1735960Meyers-1905	Jamaika	Kampeschebaum 	Haematoxylon
3860	d2e1735960Meyers-1905	Jamaika	Mahagoni 	Swietenia
3861	d2e1735960Meyers-1905	Jamaika	Baumwollenbaum 	Eriodendron
3862	d2e1735960Meyers-1905	Jamaika	Yakkabaum 	Podocarpus coriaceus
3863	d2e1735960Meyers-1905	Jamaika	Spitzrüßler 	Solenodon
3864	d2e1735960Meyers-1905	Jamaika	Ferkelratte 	Capromys
3865	d2e1735960Meyers-1905	Jamaika	Kleinod 	Crest
3866	d2e1738159Meyers-1905	Jansenismus	Tatsache 	question du fait
3867	d2e1738159Meyers-1905	Jansenismus	Rechtsfrage 	question du droit
3868	d2e1738591Meyers-1905	Jānus	Monatsersten 	calendae
3869	d2e1738591Meyers-1905	Jānus	Kirchenjahrs 	ianuarius
3870	d2e1738591Meyers-1905	Jānus	vor 	consevius
3871	d2e1738591Meyers-1905	Jānus	Türen 	ianuae
3872	d2e1738591Meyers-1905	Jānus	Straßendurchgänge 	iani
3873	d2e1738764Meyers-1905	Japān	Schirmfichte 	Sciadopitys
3874	d2e1738764Meyers-1905	Japān	Buche 	Fagus Sieboldi
3875	d2e1738764Meyers-1905	Japān	Kastanie 	Castanea japonica
3876	d2e1738764Meyers-1905	Japān	Affe 	Inuus speciosus
3877	d2e1738764Meyers-1905	Japān	Hund 	Nyctereutes viverrinus
3878	d2e1738764Meyers-1905	Japān	Hirsch 	Cervus Sika
3879	d2e1738764Meyers-1905	Japān	Riesensalamander 	Sieboldia maxima, Cryptobranchus japonicus
3880	d2e1738764Meyers-1905	Japān	Glasschwamm 	Hyalonema Sieboldii
3881	d2e1738764Meyers-1905	Japān	Biwa 	Eriobotrya japonica
3882	d2e1738764Meyers-1905	Japān	Lackbaum 	Rhus vernicifera
3883	d2e1738764Meyers-1905	Japān	Talgbaum 	Rhus succedanea
3884	d2e1738764Meyers-1905	Japān	Nachtigall 	Cettia cantans
3885	d2e1738764Meyers-1905	Japān	Seidenspinner 	Bombyx mori
3886	d2e1738764Meyers-1905	Japān	Eichenspinner 	Antheraea Yamamaï
3887	d2e1738764Meyers-1905	Japān	Kastanienspinners 	Caligula japonica
3888	d2e1738764Meyers-1905	Japān	Zellenschmelz 	émail cloisonné
3889	d2e1740171Meyers-1905	Japanische Kunst	Kreislinie 	kokumochi
3890	d2e1740171Meyers-1905	Japanische Kunst	Ringe 	maru
3891	d2e1740171Meyers-1905	Japanische Kunst	Wappens 	mon
3892	d2e1740171Meyers-1905	Japanische Kunst	Chrysanthemumblüte 	Kiku-mon
3893	d2e1741909Meyers-1905	Jarrow	Stadt 	municipal borough
3894	d2e1742268Meyers-1905	Jasmīnum	Blüten 	Flores Manorae
3895	d2e1743897Meyers-1905	Java	Alanggras 	Saccharum Koenigii
3896	d2e1743897Meyers-1905	Java	Glagahgras 	S. spontaneum
3897	d2e1743897Meyers-1905	Java	Gebangpalme 	Corypha Gebanga
3898	d2e1743897Meyers-1905	Java	Rasamalabäume 	Liquidambar Altingiana
3899	d2e1743897Meyers-1905	Java	Farnbäume 	Alsophila
3900	d2e1743897Meyers-1905	Java	Budeng 	Semnopithecus Maurus
3901	d2e1743897Meyers-1905	Java	Makak 	Inuus cynomolgus
3902	d2e1743897Meyers-1905	Java	Hase 	Lepus Kurgosa
3903	d2e1743897Meyers-1905	Java	Hirscheber 	Babyrussa alforus
3904	d2e1743897Meyers-1905	Java	Rhinozeros 	Rhinoceros javanicus
3905	d2e1743897Meyers-1905	Java	Schuppentier 	Manis javanica
3906	d2e1743897Meyers-1905	Java	Boden 	sawa
3907	d2e1743897Meyers-1905	Java	Handelsgesellschaft 	Nederlandsch Handelsmaatschappij
3908	d2e1743897Meyers-1905	Java	Dorf 	dessa
3909	d2e1744338Meyers-1905	Javanische Sprache und Literatur	Aufführungen 	wayang
3910	d2e1744338Meyers-1905	Javanische Sprache und Literatur	darstellen 	dalang
3911	d2e1744338Meyers-1905	Javanische Sprache und Literatur	Gesetzbüchern 	Angger
3912	d2e1745465Meyers-1905	Jedburgh	Hauptstadt 	royal burgh
3913	d2e1748360Meyers-1905	Jersey	Statthalter 	Lieutenant Governor
3914	d2e1748360Meyers-1905	Jersey	Oberrichter 	Bailiff
3915	d2e1748360Meyers-1905	Jersey	Bürgermeistern 	Constables
3916	d2e1748360Meyers-1905	Jersey	Vertretern 	Jurats
3917	d2e1749555Meyers-1905	Jesuīten	Mittel 	si finis est licitus, etiam media sunt licita
3918	d2e1749555Meyers-1905	Jesuīten	wären 	perinde ac si cadaver essent
3919	d2e1749555Meyers-1905	Jesuīten	Mahnern 	monitores
3920	d2e1749555Meyers-1905	Jesuīten	Gelübden 	professi quatuor votorum
3921	d2e1749555Meyers-1905	Jesuīten	Geschäfte 	officia abjecta
3922	d2e1749555Meyers-1905	Jesuīten	Ordensmauer 	religionis murus
3923	d2e1749555Meyers-1905	Jesuīten	Studien 	studia inferiora
3924	d2e1749555Meyers-1905	Jesuīten	Gymnasialklassen 	Principia, Rudimentum. Syntaxis, Humanitas, Rhetorica
3925	d2e1749555Meyers-1905	Jesuīten	Wetteifer 	aemulatio
3926	d2e1749555Meyers-1905	Jesuīten	müssen 	omnia in majorem Dei gloriam
3927	d2e1749555Meyers-1905	Jesuīten	Theolog 	doctor gravis et probus
3928	d2e1749555Meyers-1905	Jesuīten	erscheint 	methodus dirigendae intentionis
3929	d2e1749555Meyers-1905	Jesuīten	Vorbehalt 	reservatio mentalis
3930	d2e1750172Meyers-1905	Jesuitengesetz	Lazaristen 	Congregatio Missionis
3931	d2e1750172Meyers-1905	Jesuitengesetz	Jesu 	Société du sacré cœur de Jésus
3932	d2e1750988Meyers-1905	Jeux floraux	Liebesgesetze 	leys d'amor
3933	d2e1751453Meyers-1905	Jezirah	Zahlen 	sefirot
3934	d2e1752204Meyers-1905	Joachim [3]	Konzert 	G dur
3935	d2e1752537Meyers-1905	Jobber	Börsenspiel 	stock-jobbing
3936	d2e1752993Meyers-1905	Jockei	Reiter 	professional
3937	d2e1757219Meyers-1905	Johannisbeerblattbräune	Johannisbeere 	Ribes aureum
3938	d2e1757941Meyers-1905	Johanniswürmchen	Weichkäfer 	Malacodermata
3939	d2e1758087Meyers-1905	Johanniterorden	Großmeisterstellvertreter 	Luogotenente del magisterio
3940	d2e1759233Meyers-1905	Joint-stock banks	Haftbarkeit 	limited liability
3941	d2e1763639Meyers-1905	Joux, Val de	Trichterlöchern 	entonnoirs
3942	d2e1763851Meyers-1905	Joviāl	Jupiter 	Jovi
3943	d2e1764421Meyers-1905	Jubeljahr	Jubiläumsablässe 	indulgentiae ad instar jubilaei, plenariae in forma jubilaei
3944	d2e1764896Meyers-1905	Jucken	Erntemilbe 	Leptus autumnalis
3945	d2e1765376Meyers-1905	Juden	Rückenmarksschwindsucht 	Tabes
3946	d2e1765376Meyers-1905	Juden	Gehirnerweichung 	Dementia paralytica
3947	d2e1765376Meyers-1905	Juden	Kaiser 	fiscus judaicus
3948	d2e1765376Meyers-1905	Juden	Bürgermeister 	prévôts
3949	d2e1767357Meyers-1905	Jüdische Literatur	Düren 	Schaare dura
3950	d2e1767357Meyers-1905	Jüdische Literatur	Köln 	Agudda
3951	d2e1768860Meyers-1905	Jugendspiele	Spiel 	paideía-paidia
3952	d2e1768860Meyers-1905	Jugendspiele	Spiel 	ludus
3953	d2e1768860Meyers-1905	Jugendspiele	Spielgärten 	speeltuins
3954	d2e1769231Meyers-1905	Jugulār	Kehle 	jugulum
3955	d2e1769303Meyers-1905	Jugurtha	Mamilius 	lex Mamilia
3956	d2e1769867Meyers-1905	Juliānus	Kaiser 	Caesares
3957	d2e1769867Meyers-1905	Juliānus	Satzungen 	edicta
3958	d2e1773241Meyers-1905	Junĭor	ältern 	senior
3959	d2e1773948Meyers-1905	Jupĭter [1]	Lamm 	ovis idulis
3960	d2e1773948Meyers-1905	Jupĭter [1]	Siegverleiher 	Victor
3961	d2e1773948Meyers-1905	Jupĭter [1]	Opferfest 	feriae Latinae
3962	d2e1774348Meyers-1905	Jura [4]	Freiberge 	Franches-Montagnes
3963	d2e1774348Meyers-1905	Jura [4]	Rumpfebene 	Peneplain
3964	d2e1774348Meyers-1905	Jura [4]	Löchern 	Entonnoirs, Emposieux, Fondrières
3965	d2e1774348Meyers-1905	Jura [4]	Höhlen 	grottes, baumes
3966	d2e1774348Meyers-1905	Jura [4]	Stromquellen 	Sources vauclusiennes
3967	d2e1774831Meyers-1905	Juraformation	Beuteltier 	Phascolotherium
3968	d2e1776270Meyers-1905	Jus [2]	normieren 	norma agendi
3969	d2e1776270Meyers-1905	Jus [2]	einzuwirken 	facultas agendi
3970	d2e1776810Meyers-1905	Jus ëundi in partes	Trennung 	itio in partes
3971	d2e1776913Meyers-1905	Jus gentĭum	anerkannt 	jus quod peraeque apud omnes gentes custoditur
3972	d2e1776973Meyers-1905	Jus humānum	Recht 	jus divinum
3973	d2e1777027Meyers-1905	Jus in sacra	Kirchensachen 	Jus circa sacra
3974	d2e1777273Meyers-1905	Jus Papirĭanum	Gesetze 	Leges regiae
3975	d2e1777498Meyers-1905	Jus quarterĭorum	Stadtviertel 	quartier
3976	d2e1779021Meyers-1905	Jute	Enden 	roots
3977	d2e1780622Meyers-1905	Kabel [3]	Mindesteinnahme 	standard revenue
3978	d2e1780927Meyers-1905	Kabellänge	England 	cable length
3979	d2e1780927Meyers-1905	Kabellänge	Frankreich 	encâblure
3980	d2e1780927Meyers-1905	Kabellänge	Niederlanden 	kabellengte
3981	d2e1780927Meyers-1905	Kabellänge	Portugal 	estadio
3982	d2e1782202Meyers-1905	Kaddisch	Ganzkaddisch 	K. schalem
3983	d2e1782202Meyers-1905	Kaddisch	Waisenkaddisch 	K. jatôm
3984	d2e1782202Meyers-1905	Kaddisch	Verjüngung 	K. d'itchadata
3985	d2e1782285Meyers-1905	Kadénz	Schlußfall 	clausula
3986	d2e1783678Meyers-1905	Käferschnecken	Zunge 	Radula
3987	d2e1784442Meyers-1905	Kaffeegerbsäure	Wasserschirling 	Cicuta virosa
3988	d2e1785473Meyers-1905	Kagu	Kagus 	Rhinochetidae
3989	d2e1785924Meyers-1905	Kahlköpfigkeit	aus 	Alopecia senilis
3990	d2e1785924Meyers-1905	Kahlköpfigkeit	Alter 	Alopecia praematura
3991	d2e1785924Meyers-1905	Kahlköpfigkeit	Syphilis 	A. syphilitica
3992	d2e1785924Meyers-1905	Kahlköpfigkeit	Flechtenkrankheit 	Herpes tonsurans
3993	d2e1787214Meyers-1905	Kaiser [2]	Senatsbeschluß 	lex regia
3994	d2e1787214Meyers-1905	Kaiser [2]	Kaiserreichs 	Second empire
3995	d2e1787628Meyers-1905	Kaiserfisch	Schuppenflosser 	Squamipinnes
3996	d2e1787990Meyers-1905	Kaiserkultus	Gott 	divus Julius
3997	d2e1787990Meyers-1905	Kaiserkultus	Gattinnen 	divae
3998	d2e1787990Meyers-1905	Kaiserkultus	Kollegien 	sodalitates
3999	d2e1788140Meyers-1905	Kaisermünzen	Kaisern 	Augusti
4000	d2e1791649Meyers-1905	Kalb [1]	Rotwildes 	Cervus
4001	d2e1791649Meyers-1905	Kalb [1]	Rindes 	Bos
4002	d2e1793716Meyers-1905	Kalīber	Frankreich 	calibre
4003	d2e1794562Meyers-1905	Kalifornien	Goldseifen 	Placers
4004	d2e1794562Meyers-1905	Kalifornien	Manzanitesträuchern 	Arctostaphylus
4005	d2e1794562Meyers-1905	Kalifornien	Riesenzedern 	Thuja gigantea
4006	d2e1794562Meyers-1905	Kalifornien	Riesentannen 	Abies grandis
4007	d2e1794562Meyers-1905	Kalifornien	Douglasfichten 	Pseudotsuga douglasii
4008	d2e1794562Meyers-1905	Kalifornien	Zuckerkiefern 	Pinus lambertiana
4009	d2e1794562Meyers-1905	Kalifornien	Sequoien 	Sequoia gigantea
4010	d2e1794562Meyers-1905	Kalifornien	Madroña 	Arbutus menziesii
4011	d2e1794562Meyers-1905	Kalifornien	Lorbeer 	Umbellularia californica
4012	d2e1794562Meyers-1905	Kalifornien	Cinquapin 	Castanopsis chrysophylla
4013	d2e1794562Meyers-1905	Kalifornien	Lilac 	Ceanothus
4014	d2e1794562Meyers-1905	Kalifornien	Mohn 	Eschscholtzia californica
4015	d2e1794562Meyers-1905	Kalifornien	Palme 	Washingtonia filifera
4016	d2e1794562Meyers-1905	Kalifornien	Verde 	Parkinsonia torreyana
4017	d2e1794562Meyers-1905	Kalifornien	Yucca 	Yuca arborescens
4018	d2e1794562Meyers-1905	Kalifornien	Katzenfrett 	Bassaris astuta
4019	d2e1794562Meyers-1905	Kalifornien	Sewellel 	Haplodon
4020	d2e1794562Meyers-1905	Kalifornien	Seeotter 	Enhydris californica
4021	d2e1794562Meyers-1905	Kalifornien	Kondor 	Sarcorhamphus californianus
4022	d2e1794562Meyers-1905	Kalifornien	Chaparralhuhn 	Geococcyx californianus
4023	d2e1794562Meyers-1905	Kalifornien	Klapperschlangen 	Crotaphytus
4024	d2e1794562Meyers-1905	Kalifornien	genommen 	improved
4025	d2e1794562Meyers-1905	Kalifornien	Oberkalifornien 	Alta California
4026	d2e1796132Meyers-1905	Kaliumhydroxyd	Arzneibuchs 	Liquor Kali caustici
4027	d2e1796785Meyers-1905	Kalixtiner	Gestalt 	sub utraque
4028	d2e1799026Meyers-1905	Kallimachos	Verzeichnisse 	pinăkes
4029	d2e1799230Meyers-1905	Kallistrătos	Beschreibungen 	Ekphraseis
4030	d2e1799409Meyers-1905	Kallosität	Schwiele 	callus
4031	d2e1803011Meyers-1905	Kambrische Formation	Pferdehuf 	ungula
4032	d2e1804778Meyers-1905	Kamillenöl	Kamille 	Matricaria chamomilla
4033	d2e1804778Meyers-1905	Kamillenöl	Kamille 	Anthemis nobilis
4034	d2e1805582Meyers-1905	Kammerboten	Krongüter 	villae
4035	d2e1806073Meyers-1905	Kammermusik	Kirchensonate 	Sonata da chiesa
4036	d2e1806463Meyers-1905	Kammfloh	Flöhe 	Pulicidae
4037	d2e1806885Meyers-1905	Kammratte	Trugratten 	Echimyidae
4038	d2e1806973Meyers-1905	Kammuscheln	geschätzt 	Coquitres de St. Jacques
4039	d2e1807815Meyers-1905	Kampfer	Kampferbaumes 	Camphora officinalis
4040	d2e1808126Meyers-1905	Kampferöl	Kampferbaumes 	Camphora officinalis
4041	d2e1808322Meyers-1905	Kampfläufer	Schnepfen 	Scolopacidae
4042	d2e1808824Meyers-1905	Kamtschátka	Lärchen 	Larix dahurica
4043	d2e1808824Meyers-1905	Kamtschátka	Gewächsen 	Vaccinium, Empetrum
4044	d2e1809221Meyers-1905	Kanada	Gletscherschuttboden 	till
4045	d2e1809221Meyers-1905	Kanada	Tragplätze 	portages
4046	d2e1809221Meyers-1905	Kanada	Lärche 	Larix americana
4047	d2e1809221Meyers-1905	Kanada	Douglastanne 	Pseudotsuga Douglasii
4048	d2e1809221Meyers-1905	Kanada	Oregonzeder 	Thuja gigantea
4049	d2e1809221Meyers-1905	Kanada	Hemlocktanne 	Tsuga canadensis
4050	d2e1809221Meyers-1905	Kanada	Silbertanne 	Abies grandis
4051	d2e1809221Meyers-1905	Kanada	Sitkatanne 	Picea sitchensis
4052	d2e1809221Meyers-1905	Kanada	Tulpenbaum 	Liriodendron
4053	d2e1809221Meyers-1905	Kanada	Erikazeenhalbsträuchern 	Rhododendron, Arctostaphylus
4054	d2e1809221Meyers-1905	Kanada	Renntier 	caribou
4055	d2e1809221Meyers-1905	Kanada	Wapiti 	Cervus strongyloceros
4056	d2e1809221Meyers-1905	Kanada	Moschusochs 	Ovibos
4057	d2e1809221Meyers-1905	Kanada	Antilope 	A. furcifera
4058	d2e1809221Meyers-1905	Kanada	Bergschaf 	bighorn sheep
4059	d2e1809221Meyers-1905	Kanada	Weißfisch 	Coregonus albus
4060	d2e1809221Meyers-1905	Kanada	Schlitten 	toboggans
4061	d2e1809221Meyers-1905	Kanada	inkorporierten 	chartered
4062	d2e1809221Meyers-1905	Kanada	Kassenscheine 	Treasury Notes
4063	d2e1810857Meyers-1905	Kanalinseln	Verwaltungsbezirke 	Bailiwicks
4064	d2e1811646Meyers-1905	Kanarienvogel	Finken 	Fringillidae
4065	d2e1811646Meyers-1905	Kanarienvogel	Gimpel 	Pyrrhulinae
4066	d2e1811749Meyers-1905	Kanarienweine	trocknen 	sec
4067	d2e1811795Meyers-1905	Kanārische Inseln	Dattelpalme 	Phoenix canariensis
4068	d2e1811795Meyers-1905	Kanārische Inseln	Tamariske 	Tamarix canariensis
4069	d2e1811795Meyers-1905	Kanārische Inseln	Drachenbaum 	Dracaena Draco
4070	d2e1811795Meyers-1905	Kanārische Inseln	Retama 	Spartocytisus nubigenus
4071	d2e1811795Meyers-1905	Kanārische Inseln	Barillo 	Mesembryanthemum crystallinum
4072	d2e1813148Meyers-1905	Känguruh	Känguruhs 	Halmaturidae
4073	d2e1813397Meyers-1905	Kanin	Seehunden 	Phoca cristata
4074	d2e1813434Meyers-1905	Kaninchen	Kerguelenkohl 	Tringlea antiscorbutica
4075	d2e1813434Meyers-1905	Kaninchen	Kaphasen 	Lepus capensis
4076	d2e1813701Meyers-1905	Kaninchenseptichämīe	Gruppe 	Septicaemia haemorrhagica
4077	d2e1814728Meyers-1905	Kānon [1]	Intervalle 	al inverso, per motum contrarium
4078	d2e1814728Meyers-1905	Kānon [1]	Schluß 	Coda
4079	d2e1815263Meyers-1905	Kanonĭker	ausgedehnt 	Regula Aquisgranensis
4080	d2e1815502Meyers-1905	Kanonissen	Mädchen 	Canonicae virgines
4081	d2e1815698Meyers-1905	Kansas [1]	kultiviert 	improved
4082	d2e1815798Meyers-1905	Kansas City	Viehhöfen 	stock yards
4083	d2e1816486Meyers-1905	Kantāte	Kammerkantate 	Cantata di camera
4084	d2e1816486Meyers-1905	Kantāte	Kirchenkantate 	Cantata di chiesa
4085	d2e1816628Meyers-1905	Kantemír	Berichte 	Reljacii
4086	d2e1816848Meyers-1905	Kantharīde	Blasenkäfer 	Vesicantia
4087	d2e1817759Meyers-1905	Kanzelberedsamkeit	Zuhörer 	krotos
4088	d2e1817759Meyers-1905	Kanzelberedsamkeit	Ansprachen 	sermones
4089	d2e1817759Meyers-1905	Kanzelberedsamkeit	gepredigt 	sermones ad clerum
4090	d2e1817759Meyers-1905	Kanzelberedsamkeit	Landessprachen 	sermones ad populum
4091	d2e1817963Meyers-1905	Kanzlei	Schranken 	cancelli
4092	d2e1818148Meyers-1905	Kanzler	Rats 	privy Council
4093	d2e1818148Meyers-1905	Kanzler	Appellationsgerichts 	Court of appeal
4094	d2e1818148Meyers-1905	Kanzler	Großsiegelbewahrer 	Keeper of the Great Seal
4095	d2e1818148Meyers-1905	Kanzler	Finanzkammer 	Chancellor of the Exchequer
4096	d2e1818264Meyers-1905	Kanzōne	ungegliedert 	fronte
4097	d2e1818264Meyers-1905	Kanzōne	gegliedert 	piedi
4098	d2e1818264Meyers-1905	Kanzōne	ungegliedert 	sirima, coda
4099	d2e1818264Meyers-1905	Kanzōne	gegliedert 	volte, versi
4100	d2e1818264Meyers-1905	Kanzōne	Kanzonen 	Chansons, Canzoni francesi
4101	d2e1818459Meyers-1905	Kap	Kapstadt 	Cape Town
4102	d2e1819672Meyers-1905	Kapitāl	Wort 	Capitale = capitalis pars debiti
4103	d2e1820172Meyers-1905	Kapitalverbrechen	Rechtsfähigkeit 	caput
4104	d2e1820486Meyers-1905	Kapitōl	Hügels 	Mons Capitolinus
4105	d2e1820486Meyers-1905	Kapitōl	Weg 	Clivus Capitolinus
4106	d2e1820486Meyers-1905	Kapitōl	Tempelhof 	Area Capitolina
4107	d2e1820486Meyers-1905	Kapitōl	Burg 	Arx
