	EntryID	Headword	Hyponym
470	d2e141255Meyers-1905	Antimonium	A. metallicum
471	d2e141255Meyers-1905	Antimonium	A. sulfuratum aurantiacum
472	d2e141255Meyers-1905	Antimonium	A. sulfuratum rubeum
473	d2e143288Meyers-1905	Antirrhīnum	A. latifolium
474	d2e143288Meyers-1905	Antirrhīnum	A. Orontium
475	d2e144468Meyers-1905	Antonīnus [1]	A. le Pieux et son temps
476	d2e145159Meyers-1905	Antrum	A. Highmori
477	d2e145277Meyers-1905	Antwerpen [2]	A. in de
478	d2e145560Meyers-1905	Anus	A. praeternaturalis
479	d2e146879Meyers-1905	Aórta	A. ascendens
480	d2e146879Meyers-1905	Aórta	A. descendens
481	d2e148750Meyers-1905	Aphelandra	A. nitens
482	d2e148750Meyers-1905	Aphelandra	A. sulphurea
483	d2e149497Meyers-1905	Apiocrīnus	A. Roissyanus
484	d2e149578Meyers-1905	Apĭos	A. tuberosa
485	d2e150086Meyers-1905	Apocўnum	A. androsaemifolium
486	d2e150086Meyers-1905	Apocўnum	A. cannabinum
487	d2e150086Meyers-1905	Apocўnum	A. venetum
488	d2e150721Meyers-1905	Apollinopŏlis	A. magna
489	d2e150721Meyers-1905	Apollinopŏlis	A. parva
490	d2e151428Meyers-1905	Aponogĕton	A. distachyus
491	d2e151428Meyers-1905	Aponogĕton	A. fenestralis
492	d2e156027Meyers-1905	Aqua	A. amygdalarum amararum
493	d2e156027Meyers-1905	Aqua	A. bromata
494	d2e156027Meyers-1905	Aqua	A. calcariae
495	d2e156027Meyers-1905	Aqua	A. carbolisata
496	d2e156027Meyers-1905	Aqua	A. chlorata
497	d2e156027Meyers-1905	Aqua	A. cresollea
498	d2e156027Meyers-1905	Aqua	A. destillata
499	d2e156027Meyers-1905	Aqua	A. fortis
500	d2e156027Meyers-1905	Aqua	A. Goulardi, plumbi spirituosa, vegeto-mineralis Goulardi
501	d2e156027Meyers-1905	Aqua	A. hydrosulfurata
502	d2e156027Meyers-1905	Aqua	A. kreosoti
503	d2e156027Meyers-1905	Aqua	A. Lauro-Cerasi
504	d2e156027Meyers-1905	Aqua	A. phagedaenica, mercurialis nigra, nigra
505	d2e156027Meyers-1905	Aqua	A. picis
506	d2e156027Meyers-1905	Aqua	A. plumbi
507	d2e156027Meyers-1905	Aqua	A. regis
508	d2e156027Meyers-1905	Aqua	A. vitae
509	d2e156027Meyers-1905	Aqua	A. vulneraria spirituosa
510	d2e156098Meyers-1905	Aquae	A. Aureliae
511	d2e156098Meyers-1905	Aquae	A. Mattiacae
512	d2e156098Meyers-1905	Aquae	A. Sulis
513	d2e156098Meyers-1905	Aquae	A. Sextiae
514	d2e156098Meyers-1905	Aquae	A. Statiellae
515	d2e156098Meyers-1905	Aquae	A. Tarbellicae
516	d2e156132Meyers-1905	Aquaeductus Sylvĭi	A. vestibuli
517	d2e157032Meyers-1905	Aquĭla [1]	A. alba
518	d2e157114Meyers-1905	Aquilarĭa	A. malaccensis
519	d2e157114Meyers-1905	Aquilarĭa	A. Agallocha
520	d2e157176Meyers-1905	Aquilegĭa	A. canadensis
521	d2e157176Meyers-1905	Aquilegĭa	A. chrysantha
522	d2e157176Meyers-1905	Aquilegĭa	A. Skinneri
523	d2e157618Meyers-1905	Aquitanĭen	A. secunda
524	d2e157618Meyers-1905	Aquitanĭen	A. tertia
525	d2e158791Meyers-1905	Arăbis	A. albida
526	d2e158791Meyers-1905	Arăbis	A. alpina
527	d2e159716Meyers-1905	Arăchis	A. hypogaea
528	d2e160338Meyers-1905	Arakan	A. campaigns for its development
529	d2e160483Meyers-1905	Aralĭa	A. edulis
530	d2e160483Meyers-1905	Aralĭa	A. nudicaulis
531	d2e160483Meyers-1905	Aralĭa	A. japonica
532	d2e160483Meyers-1905	Aralĭa	A. papyrifera
533	d2e161482Meyers-1905	Araucarĭa	A. brasiliensis
534	d2e161482Meyers-1905	Araucarĭa	A. imbricata
535	d2e161482Meyers-1905	Araucarĭa	A. Bidwilli
536	d2e161482Meyers-1905	Araucarĭa	A. Cunninghami
537	d2e164610Meyers-1905	Arbitrĭum	A. divinum
538	d2e164643Meyers-1905	Arbōga	A. Krönika
539	d2e164772Meyers-1905	Arbor	A. Jovis
540	d2e164772Meyers-1905	Arbor	A. Saturni
541	d2e164772Meyers-1905	Arbor	A. vitae
542	d2e164984Meyers-1905	Arbūtus	A. Andrachne
543	d2e165026Meyers-1905	Arc [1]	A. de triomphe
544	d2e165180Meyers-1905	Arcānum	A. duplicatum
545	d2e165368Meyers-1905	Archangelĭca	A. officinalis
546	d2e169457Meyers-1905	Arctĭum	A. tomentosum
547	d2e169457Meyers-1905	Arctĭum	A. Lappa
548	d2e169457Meyers-1905	Arctĭum	A. minus
549	d2e169613Meyers-1905	Arctostaphўlos	A. uva ursi
550	d2e169649Meyers-1905	Arctōtis	A. acaulis
551	d2e169735Meyers-1905	Arcus	A. sinus x
552	d2e169735Meyers-1905	Arcus	A. diurnus
553	d2e169735Meyers-1905	Arcus	A. triumphalis
554	d2e169735Meyers-1905	Arcus	A. Augusti, Severi
555	d2e170252Meyers-1905	Ardisĭa	A. crenata
556	d2e170491Meyers-1905	Area Celsi	A. C
557	d2e170571Meyers-1905	Arēca	A. Catechu
558	d2e170571Meyers-1905	Arēca	A. Catechu
559	d2e171171Meyers-1905	Arenga	A. saccharifera
560	d2e172200Meyers-1905	Argemōne	A. mexicana
561	d2e172200Meyers-1905	Argemōne	A. grandiflora
562	d2e173397Meyers-1905	Argentum	A. colloidale
563	d2e173397Meyers-1905	Argentum	A. foliatum
564	d2e173397Meyers-1905	Argentum	A. nitricum
565	d2e173397Meyers-1905	Argentum	A. nitricum fusum
566	d2e173397Meyers-1905	Argentum	A. nitricum cum kali nitrico
567	d2e173397Meyers-1905	Argentum	A. vivum
568	d2e175282Meyers-1905	Arillus	A. Myristicae
569	d2e175389Meyers-1905	Arĭocarpus	A. Lewinii
570	d2e175389Meyers-1905	Arĭocarpus	A. retusus
571	d2e175389Meyers-1905	Arĭocarpus	A. prismaticum
572	d2e175680Meyers-1905	Arisaema	A. atrorubens
573	d2e175680Meyers-1905	Arisaema	A. praecox
574	d2e175680Meyers-1905	Arisaema	A. ringens
575	d2e175719Meyers-1905	Arisarum	A. vulgare
576	d2e175719Meyers-1905	Arisarum	A. proboscideum
577	d2e175974Meyers-1905	Aristīda	A. hygrometrica
578	d2e175974Meyers-1905	Aristīda	A. plumosa
579	d2e176218Meyers-1905	Aristolochĭa	A. Clematitis
580	d2e176218Meyers-1905	Aristolochĭa	A. serpentaria
581	d2e176218Meyers-1905	Aristolochĭa	A. Sipho
582	d2e176218Meyers-1905	Aristolochĭa	A. grandiflora
583	d2e176218Meyers-1905	Aristolochĭa	A. Bonplandii
584	d2e176218Meyers-1905	Aristolochĭa	A. fimbriata
585	d2e176894Meyers-1905	Aristotelĭa	A. Maqui
586	d2e177164Meyers-1905	Arizona	A. and New Mexico
587	d2e180491Meyers-1905	Armerĭa	A. vulgaris
588	d2e180491Meyers-1905	Armerĭa	A. maritima
589	d2e180491Meyers-1905	Armerĭa	A. Laucheana
590	d2e182169Meyers-1905	Arnĭca	A. montana
591	d2e183968Meyers-1905	Arpent	A. de Paris
592	d2e183968Meyers-1905	Arpent	A. d'ordonnance
593	d2e183968Meyers-1905	Arpent	A. commun
594	d2e184089Meyers-1905	Arquebuse	A. à croc
595	d2e184176Meyers-1905	Arracacĭa	A. xanthorhiza
596	d2e184176Meyers-1905	Arracacĭa	A. esculenta
597	d2e184176Meyers-1905	Arracacĭa	A. del Peru
598	d2e184411Meyers-1905	Arras	A. sous la Révolution
599	d2e184932Meyers-1905	Arrêt	A. de règlement
600	d2e185070Meyers-1905	Arrha	A. nuptialis
601	d2e185106Meyers-1905	Arrhenathĕrum	A. avenaceum
602	d2e186362Meyers-1905	Arsenĭcum	A. album
603	d2e186362Meyers-1905	Arsenĭcum	A. flavum
604	d2e186362Meyers-1905	Arsenĭcum	A. rubrum
605	d2e188257Meyers-1905	Artemisĭa [1]	A. Dracunculus
606	d2e188257Meyers-1905	Artemisĭa [1]	A. cina
607	d2e188257Meyers-1905	Artemisĭa [1]	A. Abrotanum
608	d2e188257Meyers-1905	Artemisĭa [1]	A. vulgaris
609	d2e188257Meyers-1905	Artemisĭa [1]	A. arborea
610	d2e188257Meyers-1905	Artemisĭa [1]	A. spicata
611	d2e188257Meyers-1905	Artemisĭa [1]	A. argentea
612	d2e188257Meyers-1905	Artemisĭa [1]	A. Stelleriana
613	d2e188257Meyers-1905	Artemisĭa [1]	A. chinensis
614	d2e188257Meyers-1905	Artemisĭa [1]	A. Moxa
615	d2e190256Meyers-1905	Artocarpus	A. incisa
616	d2e190256Meyers-1905	Artocarpus	A. integrifolia
617	d2e190256Meyers-1905	Artocarpus	A. pubescens
618	d2e190756Meyers-1905	Aerūgo	A. nobilis
619	d2e190756Meyers-1905	Aerūgo	A. crystallisata
620	d2e190817Meyers-1905	Arum	A. maculatum
621	d2e190817Meyers-1905	Arum	A. italicum
622	d2e190817Meyers-1905	Arum	A. dracunculus
623	d2e190817Meyers-1905	Arum	A. palaestinum
624	d2e190817Meyers-1905	Arum	A. sanctum
625	d2e191026Meyers-1905	Arundo	A. Donax
626	d2e192170Meyers-1905	Aes	A. Corinthium
627	d2e192170Meyers-1905	Aes	A. cyprium
628	d2e192239Meyers-1905	Asa foetĭda	A. in granis
629	d2e192239Meyers-1905	Asa foetĭda	A. in massis
630	d2e192510Meyers-1905	Asărum	A. europaeum
631	d2e192510Meyers-1905	Asărum	A. arifolium
632	d2e192510Meyers-1905	Asărum	A. canadense
633	d2e194280Meyers-1905	Aeschynomene	A. elaphroxylon
634	d2e194280Meyers-1905	Aeschynomene	A. aspera
635	d2e194432Meyers-1905	Asclepĭas	A. Cornuti
636	d2e194432Meyers-1905	Asclepĭas	A. syriaca
637	d2e194432Meyers-1905	Asclepĭas	A. Cornuti
638	d2e194432Meyers-1905	Asclepĭas	A. curassavica
639	d2e194432Meyers-1905	Asclepĭas	A. volubilis
640	d2e194432Meyers-1905	Asclepĭas	A. incarnata
641	d2e194432Meyers-1905	Asclepĭas	A. tuberosa
642	d2e194432Meyers-1905	Asclepĭas	A. gigantea
643	d2e194591Meyers-1905	Ascŏli Satrĭano	A. Satrianum
644	d2e198103Meyers-1905	Asĭnus	A. ad lyram, »
645	d2e199346Meyers-1905	Asparăgus	A. officinalis
646	d2e199346Meyers-1905	Asparăgus	A. decumbens
647	d2e199346Meyers-1905	Asparăgus	A. Sprengeri
648	d2e199346Meyers-1905	Asparăgus	A. plumosus
649	d2e199346Meyers-1905	Asparăgus	A. acutifolius
650	d2e199346Meyers-1905	Asparăgus	A. tennifolius
651	d2e199721Meyers-1905	Aspergillus	A. fumigatus
652	d2e199721Meyers-1905	Aspergillus	A. oryzae
653	d2e199878Meyers-1905	Asperŭla	A. odorata
654	d2e200112Meyers-1905	Asphodĕlus	A. luteus
655	d2e200112Meyers-1905	Asphodĕlus	A. albus
656	d2e200112Meyers-1905	Asphodĕlus	A. ramosus
657	d2e200112Meyers-1905	Asphodĕlus	A. Kotschii
658	d2e200112Meyers-1905	Asphodĕlus	A. albus
659	d2e200112Meyers-1905	Asphodĕlus	A. neglectus
660	d2e200232Meyers-1905	Aspidistra	A. elatior
661	d2e200265Meyers-1905	Aspidĭum	A. Filix mas
662	d2e200265Meyers-1905	Aspidĭum	A. Wallichii
663	d2e200330Meyers-1905	Aspidospérma	A. Quebracho
664	d2e200697Meyers-1905	Asplenĭum	A. trichomanes
665	d2e200697Meyers-1905	Asplenĭum	A. ruta muraria
666	d2e200697Meyers-1905	Asplenĭum	A. Filix femina
667	d2e200697Meyers-1905	Asplenĭum	A. neglectum
668	d2e200697Meyers-1905	Asplenĭum	A. nidus
669	d2e201669Meyers-1905	Assemblee	A. nationale constituante
670	d2e201669Meyers-1905	Assemblee	A. législative
671	d2e201669Meyers-1905	Assemblee	A. nationale
672	d2e201669Meyers-1905	Assemblee	A. galante
673	d2e203493Meyers-1905	Astarte [1]	A. borealis
674	d2e203665Meyers-1905	Aster [1]	A. alpinus
675	d2e203665Meyers-1905	Aster [1]	A. Tripolium
676	d2e203665Meyers-1905	Aster [1]	A. chinensis
677	d2e204456Meyers-1905	Asthma	A. cardiacum
678	d2e204456Meyers-1905	Asthma	A. bronchiale
679	d2e205059Meyers-1905	Astragălus [2]	A. mollissimus
680	d2e205264Meyers-1905	Astrantĭa	A. major
681	d2e205264Meyers-1905	Astrantĭa	A. minor
682	d2e205264Meyers-1905	Astrantĭa	A. major
683	d2e205604Meyers-1905	Astrolabĭum	A. planisphaerium
684	d2e207784Meyers-1905	Asyngamīe	A. alpinus
685	d2e208584Meyers-1905	Ateliers nationaux	A. n
686	d2e209162Meyers-1905	Athamanta	A. Matthioli
687	d2e209162Meyers-1905	Athamanta	A. macedonica
688	d2e210635Meyers-1905	Aether	A. aceticus
689	d2e210635Meyers-1905	Aether	A. bromatus
690	d2e210635Meyers-1905	Aether	A. pro narcosi
691	d2e210635Meyers-1905	Aether	A. petrolei
692	d2e210635Meyers-1905	Aether	A. phosphoratus
693	d2e210635Meyers-1905	Aether	A. sulfuricus
694	d2e211682Meyers-1905	Aethūsa	A. cynapium
695	d2e215809Meyers-1905	Atrĭplex	A. Halimus
696	d2e215809Meyers-1905	Atrĭplex	A. hortense
697	d2e215809Meyers-1905	Atrĭplex	A. litorale
698	d2e215875Meyers-1905	Atrĭum	A. Libertatis
699	d2e215913Meyers-1905	Atrŏpa	A. Belladonna
700	d2e216430Meyers-1905	Attalĕa	A. funifera
701	d2e216430Meyers-1905	Attalĕa	A. Cohune
702	d2e217578Meyers-1905	Attorney	A. general
703	d2e217578Meyers-1905	Attorney	A. general
704	d2e218827Meyers-1905	Aubert	A. M. Schweigaards barndom og ungdom
705	d2e219089Meyers-1905	Aubrietĭa	A. deltoidea
706	d2e219435Meyers-1905	Auctor	A. delicti
707	d2e219435Meyers-1905	Auctor	A. generis
708	d2e219435Meyers-1905	Auctor	A. juris
709	d2e219435Meyers-1905	Auctor	A. legis
710	d2e219435Meyers-1905	Auctor	A. libri
711	d2e219435Meyers-1905	Auctor	A. (primus
712	d2e219435Meyers-1905	Auctor	A. secundus
713	d2e219559Meyers-1905	Aucuba	A. himalaica
714	d2e220236Meyers-1905	Audubon	A. and his journals
715	d2e227127Meyers-1905	Augia	A. dives
716	d2e228502Meyers-1905	Augusta [1]	A. Emerita
717	d2e228502Meyers-1905	Augusta [1]	A. Praetoria
718	d2e228502Meyers-1905	Augusta [1]	A. Rauricorum
719	d2e228502Meyers-1905	Augusta [1]	A. Suessionum
720	d2e228502Meyers-1905	Augusta [1]	A. Taurinorum
721	d2e228502Meyers-1905	Augusta [1]	A. Treverorum
722	d2e228502Meyers-1905	Augusta [1]	A. Bagiennorum
723	d2e228502Meyers-1905	Augusta [1]	A. Viromanduorum
724	d2e228502Meyers-1905	Augusta [1]	A. Vindelicorum
725	d2e228553Meyers-1905	Augusta [2]	A. di Sicilia
726	d2e230182Meyers-1905	Aune [1]	A. usuelle
727	d2e230182Meyers-1905	Aune [1]	A. de Brabant
728	d2e231376Meyers-1905	Aurōra austrālis	A. borealis
729	d2e231484Meyers-1905	Aurum	A. chloratum, hydrochloratum
730	d2e231484Meyers-1905	Aurum	A. chloratum natronatum
731	d2e231484Meyers-1905	Aurum	A. cyanatum
732	d2e231484Meyers-1905	Aurum	A. graphicum
733	d2e231484Meyers-1905	Aurum	A. foliatum
734	d2e231484Meyers-1905	Aurum	A. fulminans
735	d2e231484Meyers-1905	Aurum	A. mosaicum, musivum
736	d2e231484Meyers-1905	Aurum	A. paradoxum
737	d2e231484Meyers-1905	Aurum	A. pigmentum
738	d2e231484Meyers-1905	Aurum	A. potabile
739	d2e231484Meyers-1905	Aurum	A. stanno-praecipitatum
740	d2e240072Meyers-1905	Austrĭa [1]	A. E. I. O. U.
741	d2e241429Meyers-1905	Authentĭca	A. collatio (Authenticum, Liber authenticarum
742	d2e241429Meyers-1905	Authentĭca	A. charta (Authenticum, sc. instrumentum
743	d2e241456Meyers-1905	Authentĭcae	A. Fridericianae
744	d2e241728Meyers-1905	Auto [1]	A. de Santo Antonio«, »Santo Aleixo«, »Santa Catharina«, »Santa Barbara
745	d2e241728Meyers-1905	Auto [1]	A. do Infante D. Pedro
746	d2e241728Meyers-1905	Auto [1]	A. da Padeira de Aljubarrota
747	d2e242821Meyers-1905	Autor	A. libri
748	d2e243248Meyers-1905	Autun	A. et ses monuments
749	d2e243511Meyers-1905	Auxilĭum	A. pallii
750	d2e244209Meyers-1905	Ave	A. matutinum
751	d2e244209Meyers-1905	Ave	A. vespertinum
752	d2e244209Meyers-1905	Ave	A. Maria
753	d2e244585Meyers-1905	Avēna	A. pubescens
754	d2e244585Meyers-1905	Avēna	A. pratensis 
755	d2e244585Meyers-1905	Avēna	A. elatior
756	d2e244585Meyers-1905	Avēna	A. flavescens
757	d2e245085Meyers-1905	Averrhoa	A. Bilimbi
758	d2e245119Meyers-1905	Avérrhoës	A. et l'Averroïsme
759	d2e245660Meyers-1905	Avicennĭa	A. tomentosa
760	d2e245660Meyers-1905	Avicennĭa	A. nitida
761	d2e245660Meyers-1905	Avicennĭa	A. officinalis
762	d2e245846Meyers-1905	Avignon [2]	Avennio (A. Cavarum, Avenicorum civitas
763	d2e247143Meyers-1905	Ax	A. thermal
764	d2e247528Meyers-1905	Axolotl	A. opacum
765	d2e247528Meyers-1905	Axolotl	A. punctatum
766	d2e247668Meyers-1905	Axungĭa	A. nitrica
767	d2e247668Meyers-1905	Axungĭa	A. porci, porcina
768	d2e248341Meyers-1905	Azalĕa	A. indica
769	d2e248341Meyers-1905	Azalĕa	A. pontica
770	d2e248341Meyers-1905	Azalĕa	A. sinensis
771	d2e248341Meyers-1905	Azalĕa	A. mollis
772	d2e248341Meyers-1905	Azalĕa	A. calendulacea
773	d2e248341Meyers-1905	Azalĕa	A. nudiflora
774	d2e248341Meyers-1905	Azalĕa	A. viscosa
775	d2e253595Meyers-1905	Bacillus	B. anthracis
776	d2e253595Meyers-1905	Bacillus	B. oedematis maligni
777	d2e253595Meyers-1905	Bacillus	B. typhi abdominalis
778	d2e253595Meyers-1905	Bacillus	B. pneumoniae
779	d2e253595Meyers-1905	Bacillus	B. tuberculosis
780	d2e253595Meyers-1905	Bacillus	B. leprae
781	d2e253595Meyers-1905	Bacillus	B. tetani
782	d2e253595Meyers-1905	Bacillus	B. mallei
783	d2e253595Meyers-1905	Bacillus	B. diphtheriae
784	d2e253595Meyers-1905	Bacillus	B. murisepticus
785	d2e253595Meyers-1905	Bacillus	B. cholerae gallinarum
786	d2e253595Meyers-1905	Bacillus	B. coli commune
787	d2e253595Meyers-1905	Bacillus	B. prodigiosus
788	d2e253595Meyers-1905	Bacillus	B. pyocyaneus
789	d2e253595Meyers-1905	Bacillus	B. fluorescens putidus
790	d2e253595Meyers-1905	Bacillus	B. cyanogenus
791	d2e253595Meyers-1905	Bacillus	B. acidi lactici
792	d2e253595Meyers-1905	Bacillus	B. butyricus (B. amylobacter, Clostridium butyricum
793	d2e253595Meyers-1905	Bacillus	B. kaukasicus (Dispora kaukasica
794	d2e253595Meyers-1905	Bacillus	B. pyogenes foetidus
795	d2e253595Meyers-1905	Bacillus	B. putrificus coli
796	d2e253595Meyers-1905	Bacillus	B. aceticus (Mycoderma aceti
797	d2e253595Meyers-1905	Bacillus	B. subtilis
798	d2e253595Meyers-1905	Bacillus	B. Ellenbachensis
799	d2e255206Meyers-1905	Bactris	B. minor
800	d2e255206Meyers-1905	Bactris	B. speciosa
801	d2e255287Meyers-1905	Bacŭlus	B. pastoralis (episcopalis
802	d2e258675Meyers-1905	Baggĕsen	B. og Oehlenschläger
803	d2e259665Meyers-1905	Bahīa	B. de todos os Santos
804	d2e261461Meyers-1905	Bailli	B. d'épée
805	d2e266506Meyers-1905	Balearen	B. minor
806	d2e269233Meyers-1905	Ballóta	B. nigra
807	d2e269882Meyers-1905	Balsam	B. s. Oleum nucistae
808	d2e270323Meyers-1905	Balsămum	B. arcaei
809	d2e270323Meyers-1905	Balsămum	B. capivi, B. Garjanae
810	d2e270323Meyers-1905	Balsămum	B. copaivae
811	d2e270323Meyers-1905	Balsămum	B. de Tolu, tolutanum
812	d2e270323Meyers-1905	Balsămum	B. nucistae
813	d2e270323Meyers-1905	Balsămum	B. peruvianum, nigrum, indicum
814	d2e270323Meyers-1905	Balsămum	B. sulfuris
815	d2e270323Meyers-1905	Balsămum	B. sulfuris terebinthinatum
816	d2e270323Meyers-1905	Balsămum	B. vitae externum
817	d2e270323Meyers-1905	Balsămum	B. vitae Hoffmanni
818	d2e271053Meyers-1905	Balzac	B. et ses œuvres
819	d2e271053Meyers-1905	Balzac	B. et ses amies
820	d2e271755Meyers-1905	Bambūsa	B. (Chusquea) aristata
821	d2e271755Meyers-1905	Bambūsa	B. Metake
822	d2e271755Meyers-1905	Bambūsa	B. Brandisii
823	d2e271755Meyers-1905	Bambūsa	B. arundinacea
824	d2e271755Meyers-1905	Bambūsa	B. vulgaris
825	d2e271755Meyers-1905	Bambūsa	B. Fortunei
826	d2e271755Meyers-1905	Bambūsa	B. aurea
827	d2e271755Meyers-1905	Bambūsa	B. Guadua
828	d2e271755Meyers-1905	Bambūsa	B. Taguara
829	d2e277616Meyers-1905	Banksĭa	B. ericaefolia
830	d2e277616Meyers-1905	Banksĭa	B. australis
831	d2e277616Meyers-1905	Banksĭa	B. speciosa
832	d2e278891Meyers-1905	Baphĭa	B. nitida
833	d2e278891Meyers-1905	Baphĭa	B. pubescens
834	d2e278961Meyers-1905	Baptisĭa	B. tinctoria
835	d2e278961Meyers-1905	Baptisĭa	B. australis
836	d2e280807Meyers-1905	Barbados	B. and the Caribbee Islands
837	d2e281366Meyers-1905	Barbe [2]	B. fluviatilis
838	d2e284798Meyers-1905	Barĭa	B. rident
839	d2e287854Meyers-1905	Barosma	B. crenulatum
840	d2e289183Meyers-1905	Barril	B. medido
841	d2e292813Meyers-1905	Barўum [2]	B. chloratum
842	d2e292813Meyers-1905	Barўum [2]	B. chloricum
843	d2e292813Meyers-1905	Barўum [2]	B. chromicum
844	d2e292813Meyers-1905	Barўum [2]	B. hydricum, oxydatum hydratum
845	d2e292813Meyers-1905	Barўum [2]	B. nitricum
846	d2e292813Meyers-1905	Barўum [2]	B. sulfuratum
847	d2e292813Meyers-1905	Barўum [2]	B. sulfuricum
848	d2e294384Meyers-1905	Basedow [2]	B. et le philanthropinisme
849	d2e294929Meyers-1905	Basella alba	B. tuberosa
850	d2e295624Meyers-1905	Basilĭka	B. Julia
851	d2e295624Meyers-1905	Basilĭka	B. Ulpia
852	d2e295784Meyers-1905	Basilisk	B. mitratus
853	d2e297593Meyers-1905	Basso continuo	B. c
854	d2e297593Meyers-1905	Basso continuo	B. c
855	d2e298963Meyers-1905	Bastiat	B. et le libre-échange
856	d2e299875Meyers-1905	Batarde	B. brisée
857	d2e299875Meyers-1905	Batarde	B. ancienne
858	d2e300884Meyers-1905	Bathybĭus	B. Haeckelii
859	d2e301336Meyers-1905	Bâton	B. de mesure
860	d2e301336Meyers-1905	Bâton	B. sinistre
861	d2e306449Meyers-1905	Bauhinĭa	B. Lingua
862	d2e306449Meyers-1905	Bauhinĭa	B. scandens
863	d2e306449Meyers-1905	Bauhinĭa	B. Vahlii
864	d2e306449Meyers-1905	Bauhinĭa	B. variegata
865	d2e306449Meyers-1905	Bauhinĭa	B. tomentosa
866	d2e306449Meyers-1905	Bauhinĭa	B. acuminata
867	d2e313480Meyers-1905	Bayle [2]	B. et la tolérance
868	d2e313638Meyers-1905	Bayonne	B. historique et pittoresque
869	d2e314860Meyers-1905	B dur	B. flat major
870	d2e315484Meyers-1905	Beāta	B. virgo
871	d2e315801Meyers-1905	Beātus [1]	B. ille, qui procul negotiis etc
872	d2e316548Meyers-1905	Beaumarchais	B. et son temps
873	d2e316548Meyers-1905	Beaumarchais	B. et ses œuvres
874	d2e317081Meyers-1905	Beauvais [1]	B. et le Beauvaisis dans les temps modernes
875	d2e317746Meyers-1905	Beccarīa	B. e il diritto penale
876	d2e317746Meyers-1905	Beccarīa	B. e l'abolizione della pena di morte
877	d2e317746Meyers-1905	Beccarīa	B. e la pena di morte
878	d2e321638Meyers-1905	Beethoven	B. et ses trois styles
879	d2e321638Meyers-1905	Beethoven	B. and his nine symphonies
880	d2e323133Meyers-1905	Beggiatōa	B. alba
881	d2e323133Meyers-1905	Beggiatōa	B. mirabilis
882	d2e323133Meyers-1905	Beggiatōa	B. rosea persicina
883	d2e323628Meyers-1905	Begonĭa	B. Rex
884	d2e323628Meyers-1905	Begonĭa	B. boliviensis
885	d2e323628Meyers-1905	Begonĭa	B. Veitchi
886	d2e323628Meyers-1905	Begonĭa	B. Froebelii
887	d2e323628Meyers-1905	Begonĭa	B. maculata Raddi, Schmidtiana
888	d2e329959Meyers-1905	Belfort	B. et son territoire, recherches historiques
889	d2e333615Meyers-1905	Bellis	B. perennis
890	d2e333615Meyers-1905	Bellis	B. perennis prolifera
891	d2e336146Meyers-1905	Benedetto	B. da Sant' Antonio
892	d2e336797Meyers-1905	Beneficĭum	B. palatinum
893	d2e336797Meyers-1905	Beneficĭum	B. militare
894	d2e336797Meyers-1905	Beneficĭum	B. datur propter officium
895	d2e336797Meyers-1905	Beneficĭum	B. majus
896	d2e336797Meyers-1905	Beneficĭum	B. minus
897	d2e336797Meyers-1905	Beneficĭum	B. saeculare
898	d2e336797Meyers-1905	Beneficĭum	B. regulare
899	d2e336974Meyers-1905	Beneficium inventarĭi	B. i
900	d2e336974Meyers-1905	Beneficium inventarĭi	B. i
901	d2e338180Meyers-1905	Beninkasa	B. hispida
