	EntryID	Headword	originlanguage
3661	d2e1950104Meyers-1905	Kommunĭon	lat.,
3662	d2e1951194Meyers-1905	Kompagnon	franz.,
3663	d2e1951967Meyers-1905	Kompatibilität	neulat.,
3664	d2e1952480Meyers-1905	Komplanation	lat.,
3665	d2e1953255Meyers-1905	Komposition	lat.,
3666	d2e1953564Meyers-1905	Kompresse	franz.,
3667	d2e1954199Meyers-1905	Komptoir	franz.,
3668	d2e1954448Meyers-1905	Konak	türk.,
3669	d2e1954531Meyers-1905	Konāt	lat.,
3670	d2e1954571Meyers-1905	Konche	lat.,
3671	d2e1954606Meyers-1905	Konchoïde	griech.,
3672	d2e1955626Meyers-1905	Kondominālretrakt	lat.,
3673	d2e1955903Meyers-1905	Kondúkt	lat.,
3674	d2e97995Meyers-1905	Amateur	franz.,
3675	d2e1955965Meyers-1905	Konduktor	lat.,
3676	d2e1956157Meyers-1905	Konfékt	lat.,
3677	d2e1956180Meyers-1905	Konfektion	lat.,
3678	d2e1956242Meyers-1905	Konferénz	lat.,
3679	d2e1956374Meyers-1905	Konfessionisten	lat.,
3680	d2e1956482Meyers-1905	Konfination	mittellat.,
3681	d2e1956878Meyers-1905	Konfrontation	lat.,
3682	d2e1956930Meyers-1905	Konfusion	lat.,
3683	d2e1957243Meyers-1905	Konglomerāt	lat.,
3684	d2e1957995Meyers-1905	Kongregation	lat.,
3685	d2e1958175Meyers-1905	Kongreß	lat.,
3686	d2e1958374Meyers-1905	Kongruieren	lat.,
3687	d2e1961984Meyers-1905	Konjektanĕen	lat.,
3688	d2e1962084Meyers-1905	Konjugation	lat.,
3689	d2e1962130Meyers-1905	Konjunktion	lat.,
3690	d2e1962267Meyers-1905	Konjunktūr	mittellat.,
3691	d2e1962415Meyers-1905	Konklave	lat.,
3692	d2e1962524Meyers-1905	Konklusion	lat.,
3693	d2e1962552Meyers-1905	Konkomitánz	lat.,
3694	d2e1962979Meyers-1905	Konkretionen	lat.,
3695	d2e1963927Meyers-1905	Konnivieren	lat.,
3696	d2e1964048Meyers-1905	Konoïd	griech.,
3697	d2e1964296Meyers-1905	Konquistadoren	span.,
3698	d2e1965177Meyers-1905	Konservātor	lat.,
3699	d2e1965200Meyers-1905	Konservatorĭum	neulat.,
3700	d2e1965455Meyers-1905	Konservieren	lat.,
3701	d2e1965614Meyers-1905	Konsignieren	lat.,
3702	d2e1965744Meyers-1905	Konsistorĭum	lat.,
3703	d2e1965839Meyers-1905	Konskribieren	lat.,
3704	d2e1966105Meyers-1905	Konsonant	lat.,
3705	d2e1966125Meyers-1905	Konsonanz	lat.,
3706	d2e1966175Meyers-1905	Konsortĭum	lat.,
3707	d2e1968018Meyers-1905	Konstriktion	lat.,
3708	d2e1968925Meyers-1905	Konsumtibilĭen	lat.,
3709	d2e1968944Meyers-1905	Konsumtion	lat.,
3710	d2e1969086Meyers-1905	Kontagĭum	lat.,
3711	d2e1969530Meyers-1905	Kontemplation	lat.,
3712	d2e32619Meyers-1905	Admirābel	lat.,
3713	d2e1970031Meyers-1905	Konterkoup	franz.,
3714	d2e1970045Meyers-1905	Kontermandieren	franz.,
3715	d2e1970106Meyers-1905	Kontermine	franz.,
3716	d2e1970159Meyers-1905	Konterorder	franz.,
3717	d2e1971451Meyers-1905	Kontradizént	lat.,
3718	d2e1971499Meyers-1905	Kontrafazĭent	lat.,
3719	d2e1971555Meyers-1905	Kontrahieren	lat.,
3720	d2e1971737Meyers-1905	Kontraktūr	lat.,
3721	d2e1971862Meyers-1905	Kontraposition	lat.,
3722	d2e1973072Meyers-1905	Konvenĭenz	lat.,
3723	d2e1973576Meyers-1905	Konvertīten	lat.,
3724	d2e1973779Meyers-1905	Konvoi	franz.,
3725	d2e1973903Meyers-1905	Konvoyieren	franz.,
3726	d2e1974032Meyers-1905	Konzentration [1]	franz.,
3727	d2e1974819Meyers-1905	Konzipieren	lat.,
3728	d2e1974993Meyers-1905	Koordināten	lat.,
3729	d2e1978514Meyers-1905	Koprolithen	griech.,
3730	d2e1962084Meyers-1905	Konjugation	lat.,
3731	d2e1980594Meyers-1905	Korban	hebr.,
3732	d2e1982053Meyers-1905	Koremorphose	griech.,
3733	d2e1983326Meyers-1905	Kormophyten	griech.,
3734	d2e1986512Meyers-1905	Korrasion	lat.,
3735	d2e1987086Meyers-1905	Korrespondénz	neulat.,
3736	d2e1988652Meyers-1905	Koryphäe	griech.,
3737	d2e1989199Meyers-1905	Koscher	hebr.,
3738	d2e1991869Meyers-1905	Kostümier	franz.,
3739	d2e1992112Meyers-1905	Kotau	chines.,
3740	d2e1992552Meyers-1905	Kotillon	franz.,
3741	d2e1992797Meyers-1905	Kotoyieren	franz.,
3742	d2e585119Meyers-1905	Cephalograph	griech.,
3743	d2e1999290Meyers-1905	Kranioklast	griech.,
3744	d2e2003048Meyers-1905	Krater [2]	griech.,
3745	d2e689706Meyers-1905	Crayon	franz.,
3746	d2e2006969Meyers-1905	Kreditīv	lat.,
3747	d2e2010820Meyers-1905	Kreolen	franz.,
3748	d2e2011594Meyers-1905	Krestjánin	russ.,
3749	d2e2022223Meyers-1905	Krīsis	griech.,
3750	d2e2024345Meyers-1905	Krith	griech.,
3751	d2e2029377Meyers-1905	Krotălon	griech.,
3752	d2e2032429Meyers-1905	Kryokonīt	griech.,
3753	d2e2039247Meyers-1905	Kukuchoto	mong.,
3754	d2e2040763Meyers-1905	Kultivātor	neulat.,
3755	d2e2041473Meyers-1905	Kultus	lat.,
3756	d2e2052449Meyers-1905	Kurāt	neulat.,
3757	d2e2054737Meyers-1905	Kuro-Siwo	japan.,
3758	d2e2055804Meyers-1905	Kursus	lat.,
3759	d2e2056045Meyers-1905	Kurtka	russ.,
3760	d2e2061491Meyers-1905	Kybernētik	griech.,
3761	d2e2062385Meyers-1905	Kynegētik	griech.,
3762	d2e2065093Meyers-1905	Labĭen	lat.,
3763	d2e2065430Meyers-1905	Laborant	lat.,
3764	d2e2065487Meyers-1905	Labor-Bureau	engl.,
3765	d2e32619Meyers-1905	Admirābel	lat.,
3766	d2e2066848Meyers-1905	Lac-dye	engl.,
3767	d2e2067054Meyers-1905	Lacet	franz.,
3768	d2e2067230Meyers-1905	Lâche	franz.,
3769	d2e2067963Meyers-1905	Lacieren	franz.,
3770	d2e2067998Meyers-1905	Lacis	franz.,
3771	d2e2069101Meyers-1905	Lacrĭmae Christi	lat.,
3772	d2e2070621Meyers-1905	Ladies' life preserver	engl.,
3773	d2e2071160Meyers-1905	Lady [1]	engl.,
3774	d2e2071218Meyers-1905	Lady-Coating	engl.,
3775	d2e2072666Meyers-1905	La garde meurt et ne se rend pas	franz.,
3776	d2e2074542Meyers-1905	Lagöna	lat.,
3777	d2e2074577Meyers-1905	Lagōni	ital.,
3778	d2e2076477Meyers-1905	Laird [1]	schott.,
3779	d2e2076537Meyers-1905	Lais	franz.,
3780	d2e2076637Meyers-1905	Laisser-passer	franz.,
3781	d2e2076654Meyers-1905	Laissez aller	franz.,
3782	d2e2076729Meyers-1905	Laiton	franz.,
3783	d2e2076826Meyers-1905	Lake	engl.,
3784	d2e2076926Meyers-1905	Lake-school	engl.,
3785	d2e2080033Meyers-1905	Lambrequin	franz.,
3786	d2e2080050Meyers-1905	Lambris	franz.,
3787	d2e2081527Meyers-1905	Lamnungĭa	lat.,
3788	d2e2082608Meyers-1905	Lampion	franz.,
3789	d2e2083420Meyers-1905	Lancers	engl.,
3790	d2e2083437Meyers-1905	Lanceur	franz.,
3791	d2e2083520Meyers-1905	Lancieren	franz.,
3792	d2e2083543Meyers-1905	Lancieri	ital.,
3793	d2e2083560Meyers-1905	Lanciers	franz.,
3794	d2e2087614Meyers-1905	Landlord	engl.,
3795	d2e2097543Meyers-1905	Langue verte	franz.,
3796	d2e2097560Meyers-1905	Languido	ital.,
3797	d2e2098416Meyers-1905	Lansquenet	franz.,
3798	d2e2099865Meyers-1905	Lapilli	lat.,
3799	d2e1007908Meyers-1905	Escarpins	franz.,
3800	d2e2100386Meyers-1905	Lappets	engl.,
3801	d2e2100719Meyers-1905	Lapsi	lat.,
3802	d2e2101433Meyers-1905	La recherche de la paternité est interdite	franz.,
3803	d2e2101631Meyers-1905	Larghetto	ital.,
3804	d2e2101671Meyers-1905	Largo	ital.,
3805	d2e2102067Meyers-1905	Larmoyant	franz.,
3806	d2e2102917Meyers-1905	L'art pour l'art	franz.,
3807	d2e2103471Meyers-1905	Lasagnes	franz.,
3808	d2e2103638Meyers-1905	Läsare	schwed.,
3809	d2e2104937Meyers-1905	Lassu	ungar.,
3810	d2e2105282Meyers-1905	Last, not least	engl.,
3811	d2e2105649Meyers-1905	Laetāre	lat.,
3812	d2e2105714Meyers-1905	Latěbra	lat.,
3813	d2e2105728Meyers-1905	Late celtic	engl.,
3814	d2e2107051Meyers-1905	Laterna magĭca	lat.,
3815	d2e2107294Meyers-1905	Latet angŭis in herba	lat.,
3816	d2e2108012Meyers-1905	Lätitĭa	lat.,
3817	d2e2108032Meyers-1905	Latitüde	franz.,
3818	d2e2108052Meyers-1905	Latitudinarĭer	lat.,
3819	d2e2108771Meyers-1905	Latter-day Saints	engl.,
3820	d2e2108880Meyers-1905	Latticinĭo	ital.,
3821	d2e2108993Meyers-1905	Latus rectum	lat.,
3822	d2e2110653Meyers-1905	Lauda Sion Salvatōrem	lat.,
3823	d2e2110684Meyers-1905	Laudātor tempŏris acti	lat.,
3824	d2e2110781Meyers-1905	Laudes	lat.,
3825	d2e2110828Meyers-1905	Laudisten	mittellat.,
3826	d2e2114070Meyers-1905	Laus Dēo	lat.,
3827	d2e2116373Meyers-1905	Lavābo	lat.,
3828	d2e2117262Meyers-1905	Lavement	franz.,
3829	d2e2117535Meyers-1905	Lavieren	franz.,
3830	d2e2117791Meyers-1905	Lavis [1]	franz.,
3831	d2e2117907Meyers-1905	Lavoir	franz.,
3832	d2e2118088Meyers-1905	Law [1]	engl.,
3833	d2e2118303Meyers-1905	Lawn-Tennis	engl.,
3834	d2e2118542Meyers-1905	Lawyer	engl.,
3835	d2e2119321Meyers-1905	Lazzi	ital.,
3836	d2e2119478Meyers-1905	Lead [1]	engl.,
3837	d2e2119550Meyers-1905	Leader [1]	engl.,
3838	d2e2119851Meyers-1905	Lease-holder	engl.,
3839	d2e2119868Meyers-1905	Leather-Cloth	engl.,
3840	d2e2124998Meyers-1905	Leçon	franz.,
3841	d2e2125187Meyers-1905	Lecturer	engl.,
3842	d2e2128208Meyers-1905	Legacy Duty	engl.,
3843	d2e2128389Meyers-1905	Legal tender	engl.,
3844	d2e2128891Meyers-1905	Léger	franz.,
3845	d2e2129198Meyers-1905	Legger	holl.,
3846	d2e2129400Meyers-1905	Legĭo fulmināta	lat.,
3847	d2e2129657Meyers-1905	Légion d'honneur	franz.,
3848	d2e2129674Meyers-1905	Légion étrangère	franz.,
3849	d2e2138965Meyers-1905	Léiogomme	griech.-franz.,
3850	d2e2142004Meyers-1905	Lektor	lat.,
3851	d2e2142038Meyers-1905	Lektüre	franz.,
3852	d2e2142778Meyers-1905	Lemma	griech.,
3853	d2e2143778Meyers-1905	Lendemain	franz.,
3854	d2e2144209Meyers-1905	Lengŭas	span.,
3855	d2e2144407Meyers-1905	Lenkoran	pers.,
3856	d2e2145117Meyers-1905	Lentement	franz.,
3857	d2e2145169Meyers-1905	Lenticellen	lat.,
3858	d2e2145242Meyers-1905	Lentisque	franz.,
3859	d2e2148721Meyers-1905	Lēperos	span.,
3860	d2e2150760Meyers-1905	Le roi règne et ne gouverne pas	franz.,
3861	d2e2151845Meyers-1905	Les extrêmes se touchent	franz.,
3862	d2e2153250Meyers-1905	L'État c'est moi	franz.,
3863	d2e2153498Meyers-1905	Letrillas	span.,
3864	d2e2153758Meyers-1905	Letter-boxes	engl.,
3865	d2e2154073Meyers-1905	Lettre	franz.,
3866	d2e2154113Meyers-1905	Lettres de cachet	franz.,
3867	d2e2157237Meyers-1905	Leukämīe	griech.,
3868	d2e2157841Meyers-1905	Leukothěa	griech.,
3869	d2e2158773Meyers-1905	Levante [2]	ital.,
3870	d2e2158822Meyers-1905	Levantine	franz.,
3871	d2e2159060Meyers-1905	Levée	franz.,
3872	d2e2159140Meyers-1905	Levellers	engl.,
3873	d2e2159252Meyers-1905	Lever [1]	franz.,
3874	d2e2159469Meyers-1905	Levi [1]	hebr.,
3875	d2e2162107Meyers-1905	Liaison	franz.,
3876	d2e2163166Meyers-1905	Libĕra	lat.,
3877	d2e2163350Meyers-1905	Liberalĭtas	lat.,
3878	d2e2163697Meyers-1905	Liberté, Egalité, Fraternité	franz.,
3879	d2e548314Meyers-1905	Calottin	franz.,
3880	d2e2163771Meyers-1905	Liberty	engl.,
3881	d2e2163799Meyers-1905	Libērum veto	lat.,
3882	d2e2164070Meyers-1905	Libra [2]	span.,
3883	d2e2164084Meyers-1905	Libraire	franz.,
3884	d2e2164132Meyers-1905	Librerīa	ital.,
3885	d2e2164152Meyers-1905	Libretto	ital.,
3886	d2e2164250Meyers-1905	Libri terribĭles	lat.,
3887	d2e2164618Meyers-1905	Lichen [2]	lat.,
3888	d2e2167410Meyers-1905	Licorne	franz.,
3889	d2e2170263Meyers-1905	Liencillo	span.,
3890	d2e2170871Meyers-1905	Life-guard	engl.,
3891	d2e2170888Meyers-1905	Life-preserver	engl.,
3892	d2e2170968Meyers-1905	Liga	ital.,
3893	d2e2171246Meyers-1905	Ligne [1]	franz.,
3894	d2e2171666Meyers-1905	Ligue de l'enseignement	franz.,
3895	d2e2172908Meyers-1905	Lilith	hebr.,
3896	d2e2173406Meyers-1905	Lilybäon	phönik.,
3897	d2e2173545Meyers-1905	Liman [1]	russ.,
3898	d2e2173965Meyers-1905	Limbus	lat.,
3899	d2e2174080Meyers-1905	Limes [1]	lat.,
3900	d2e2174097Meyers-1905	Limes [2]	lat.,
3901	d2e2174170Meyers-1905	Limestone	engl.,
3902	d2e2174351Meyers-1905	Limĭna Apostolōrum	lat.,
3903	d2e2174383Meyers-1905	Limited	engl.,
3904	d2e2174455Meyers-1905	Limma	griech.,
3905	d2e2174820Meyers-1905	Limonāde	franz.,
3906	d2e2175031Meyers-1905	Limos	griech.,
3907	d2e2177658Meyers-1905	Lingerie	franz.,
3908	d2e2180544Meyers-1905	Lion [1]	franz.,
3909	d2e2181176Meyers-1905	Lipōma	griech.,
3910	d2e2182735Meyers-1905	Liquĭdae	lat.,
3911	d2e2183007Meyers-1905	Liquid fuel	engl.,
3912	d2e2184287Meyers-1905	Lissotriches	griech.,
3913	d2e2184821Meyers-1905	Litä	griech.,
3914	d2e2184875Meyers-1905	Litanei	griech.,
3915	d2e2185120Meyers-1905	Lit de justice	franz.,
3916	d2e2185460Meyers-1905	Literatūr	lat.,
3917	d2e97995Meyers-1905	Amateur	franz.,
3918	d2e2186094Meyers-1905	Lithographie	griech.,
3919	d2e2186583Meyers-1905	Lithophysen	griech.,
3920	d2e2186779Meyers-1905	Lithúrgik	griech.,
3921	d2e2187058Meyers-1905	Litorāle	ital.,
3922	d2e2187157Meyers-1905	Litótēs	griech.,
3923	d2e2188568Meyers-1905	Livery	engl.,
3924	d2e2189510Meyers-1905	Livres d'occasion	franz.,
3925	d2e2189527Meyers-1905	Livret	franz.,
3926	d2e2189681Meyers-1905	Lizards	engl.,
3927	d2e2189762Meyers-1905	Lizénz	lat.,
3928	d2e2190202Meyers-1905	Llan	kymr.,
3929	d2e2190504Meyers-1905	Llanos	span.,
3930	d2e2190932Meyers-1905	Lōa	span.,
3931	d2e2190968Meyers-1905	Loafer	englisch-amerikan.,
3932	d2e2190982Meyers-1905	Loam	engl.,
3933	d2e2192181Meyers-1905	Loch [1]	schott.,
3934	d2e2192566Meyers-1905	Lochĭen	griech.,
3935	d2e2193029Meyers-1905	Loci communes	lat.,
3936	d2e2193534Meyers-1905	Lock-out	engl.,
3937	d2e2193837Meyers-1905	Loco [2]	ital.,
3938	d2e2193856Meyers-1905	Loco-disease	engl.,
3939	d2e2193894Meyers-1905	Loco sigilli	lat.,
3940	d2e2195195Meyers-1905	Logaöden	griech.,
3941	d2e2195305Meyers-1905	Logarithmus	griech.,
3942	d2e2195587Meyers-1905	Loge	franz.,
3943	d2e2195645Meyers-1905	Logement	franz.,
3944	d2e2195745Meyers-1905	Loggia	ital.,
3945	d2e2195876Meyers-1905	Logieren	franz.,
3946	d2e1221653Meyers-1905	Gâchis	franz.,
3947	d2e2196207Meyers-1905	Logogriph	griech.,
3948	d2e2196568Meyers-1905	Logwood	engl.,
3949	d2e2197549Meyers-1905	Loi	franz.,
3950	d2e2198077Meyers-1905	Lokāl	lat.,
3951	d2e2198657Meyers-1905	Lokomobīle	lat.,
3952	d2e2198831Meyers-1905	Lokomotive	lat.,
3953	d2e2202346Meyers-1905	London-clay	engl.,
3954	d2e2202639Meyers-1905	Long-barrows	engl.,
3955	d2e2202713Meyers-1905	Longe	franz.,
3956	d2e2202968Meyers-1905	Longhand	engl.,
3957	d2e2203045Meyers-1905	Longieren	franz.,
3958	d2e2203063Meyers-1905	Longimănus	lat.,
3959	d2e2203511Meyers-1905	Long Primer	engl.,
3960	d2e2203646Meyers-1905	Longuette	franz.,
3961	d2e2204314Meyers-1905	Look-out	engl.,
3962	d2e2204328Meyers-1905	Loom	engl.,
3963	d2e2204342Meyers-1905	Looming	engl.,
3964	d2e2205739Meyers-1905	Lord	engl.,
3965	d2e2205862Meyers-1905	Lord-Mayor	engl.,
3966	d2e2205922Meyers-1905	Lordship	engl.,
3967	d2e2206294Meyers-1905	Lorgnette	franz.,
3968	d2e2206315Meyers-1905	Lorgnon	franz.,
3969	d2e2206769Meyers-1905	Lorraine	franz.,
3970	d2e2208818Meyers-1905	Lot [3]	franz.,
3971	d2e2209734Meyers-1905	Lotophāgen	griech.,
3972	d2e2211193Meyers-1905	Louis	franz.,
3973	d2e2211651Meyers-1905	Loupe	franz.,
3974	d2e2211750Meyers-1905	Loure	franz.,
3975	d2e2212263Meyers-1905	Love's labour's lost	engl.,
3976	d2e2213693Meyers-1905	Lowry	engl.,
3977	d2e2213933Meyers-1905	Loyal	franz.,
3978	d2e2226497Meyers-1905	Lukubration	lat.,
3979	d2e2227619Meyers-1905	Lunatĭci	lat.,
3980	d2e2227957Meyers-1905	Lundi	franz.,
3981	d2e2228437Meyers-1905	Lung disease	engl.,
3982	d2e2230359Meyers-1905	Lunŭla	lat.,
3983	d2e2231219Meyers-1905	Lupus [2]	lat.,
3984	d2e2232376Meyers-1905	Lustre	franz.,
3985	d2e2232639Meyers-1905	Lutation	neulat.,
3986	d2e2232781Meyers-1905	Lutétienne	franz.,
3987	d2e2235087Meyers-1905	Luxurĭa	lat.,
3988	d2e2235925Meyers-1905	LXX	lat.,
3989	d2e2239140Meyers-1905	Lypemanīe	griech.,
3990	d2e2239846Meyers-1905	Lysĭos	griech.,
3991	d2e2241765Meyers-1905	Maat [2]	holländ.,
3992	d2e2241821Meyers-1905	Maatschappij	holländ.,
3993	d2e2242951Meyers-1905	Macchienformation	ital.,
3994	d2e2243424Meyers-1905	Mace [2]	engl.,
3995	d2e2244288Meyers-1905	Machsor	neuhebr.,
3996	d2e1239485Meyers-1905	Garçon	franz.,
3997	d2e2247644Meyers-1905	Made in Germany	engl.,
3998	d2e2248080Meyers-1905	Mademoiselle	franz.,
3999	d2e2249314Meyers-1905	Madrigāl	ital.,
4000	d2e2249950Meyers-1905	Maëstà	ital.,
4001	d2e2250029Meyers-1905	Maëstro	ital.,
4002	d2e2250814Meyers-1905	Magasin	franz.,
4003	d2e2253707Meyers-1905	Maggiolāta	ital.,
4004	d2e2253727Meyers-1905	Maggiore [1]	ital.,
4005	d2e2253798Meyers-1905	Maghrib	arab.,
4006	d2e2254219Meyers-1905	Magister mathesĕos	lat.,
4007	d2e2254253Meyers-1905	Magister mōrum	lat.,
4008	d2e2254267Meyers-1905	Magister navis	lat.,
4009	d2e2254393Meyers-1905	Magistrāle	lat.,
4010	d2e2254703Meyers-1905	Magna Charta	lat.,
4011	d2e2254834Meyers-1905	Magnanerīe	franz.,
4012	d2e2174170Meyers-1905	Limestone	engl.,
4013	d2e2258081Meyers-1905	Magnetomēter	griech.,
4014	d2e2258406Meyers-1905	Magnettes	franz.,
4015	d2e2258540Meyers-1905	Magnifizénz	lat.,
4016	d2e2259626Meyers-1905	Mahanaim	hebr.,
4017	d2e2261074Meyers-1905	Mahoîtres	franz.,
4018	d2e2262180Meyers-1905	Maiden	engl.,
4019	d2e2262264Meyers-1905	Maiden speech	engl.,
4020	d2e2262282Meyers-1905	Maiden trip	engl.,
4021	d2e2263005Meyers-1905	Mail [1]	engl.,
4022	d2e2263030Meyers-1905	Mail [2]	franz.,
4023	d2e2263593Meyers-1905	Maillechort	franz.,
4024	d2e2263628Meyers-1905	Maillon	franz.,
4025	d2e2263645Meyers-1905	Mail-steamer	engl.,
4026	d2e2263890Meyers-1905	Main [1]	franz.,
4027	d2e2264081Meyers-1905	Main de gloire	franz.,
4028	d2e2264098Meyers-1905	Main de justice	franz.,
4029	d2e2264451Meyers-1905	Main gauche	franz.,
4030	d2e2264561Meyers-1905	Main morte	franz.,
4031	d2e2264613Meyers-1905	Maintenieren	franz.,
4032	d2e2265155Meyers-1905	Maire	franz.,
4033	d2e2265283Meyers-1905	Mairie	franz.,
4034	d2e2266242Meyers-1905	Maître	franz.,
4035	d2e2266309Meyers-1905	Maîtres des requêtes	franz.,
4036	d2e2267938Meyers-1905	Makaronesĭen	griech.,
4037	d2e2269215Meyers-1905	Makrokephalīe	griech.,
4038	d2e2269276Meyers-1905	Makrokósmos und Mikrokósmos	griech.,
4039	d2e2269548Meyers-1905	Makrostŏma	griech.,
4040	d2e2269650Meyers-1905	Mal	franz.,
4041	d2e2270090Meyers-1905	Malade	franz.,
4042	d2e2270154Meyers-1905	Maladresse	franz.,
4043	d2e2270857Meyers-1905	Malaise	franz.,
4044	d2e155402Meyers-1905	à propos	franz.,
4045	d2e2272121Meyers-1905	Malcontent	franz.,
4046	d2e2272201Meyers-1905	Mal de cadēras	span.,
4047	d2e2272818Meyers-1905	Malepártus	lat.,
4048	d2e1239485Meyers-1905	Garçon	franz.,
4049	d2e2275405Meyers-1905	Malheur	franz.,
4050	d2e752716Meyers-1905	Delice	franz.,
4051	d2e2275626Meyers-1905	Mâlijje	arab.,
4052	d2e2276042Meyers-1905	Malle	franz.,
4053	d2e2276154Meyers-1905	Malleŏlus	lat.,
4054	d2e2276932Meyers-1905	Malmsey	engl.,
4055	d2e2277065Meyers-1905	Malocchio	ital.,
4056	d2e2277507Meyers-1905	Mal perforant du pied	franz.,
4057	d2e2277667Meyers-1905	Malplacieren	franz.,
4058	d2e2277719Meyers-1905	Malpropre	franz.,
4059	d2e2280967Meyers-1905	Manager	engl.,
4060	d2e2281650Meyers-1905	Manchon	franz.,
4061	d2e2281681Meyers-1905	Mancia	ital.,
4062	d2e2282009Meyers-1905	Mandāmus	lat.,
4063	d2e2283106Meyers-1905	Mandement	franz.,
4064	d2e2283326Meyers-1905	Mandibūla	lat.,
4065	d2e2283537Meyers-1905	Mandórla	ital.,
4066	d2e2283669Meyers-1905	Mandrin	franz.,
4067	d2e2283683Meyers-1905	Mandrīt	griech.,
4068	d2e2284110Meyers-1905	Manége	franz.,
4069	d2e2284541Meyers-1905	Mangal	türk.,
4070	d2e2286140Meyers-1905	Mangeur	franz.,
4071	d2e2286823Meyers-1905	Manicure	franz.,
4072	d2e2286985Meyers-1905	Manifestation	lat.,
4073	d2e2287343Meyers-1905	Manille	span.,
4074	d2e2288677Meyers-1905	Mannequin	franz.,
4075	d2e2290784Meyers-1905	Manque	franz.,
4076	d2e2290801Meyers-1905	Manquement	franz.,
4077	d2e2291399Meyers-1905	Mansiōnes	lat.,
4078	d2e2291417Meyers-1905	Mansion-House	engl.,
4079	d2e2291836Meyers-1905	Mantelet	franz.,
4080	d2e178431Meyers-1905	Armadilla	span.,
4081	d2e2292501Meyers-1905	Mantse	chin.,
4082	d2e2293161Meyers-1905	Manu proprĭa	lat.,
4083	d2e2293178Meyers-1905	Manus [1]	lat.,
4084	d2e2293218Meyers-1905	Manūs injectĭo	lat.,
4085	d2e2294071Meyers-1905	Mappemonde	franz.,
4086	d2e2294258Meyers-1905	Mâr	syr.,
4087	d2e2294626Meyers-1905	Marais	franz.,
4088	d2e2295510Meyers-1905	Marbles	engl.,
4089	d2e2296307Meyers-1905	Marchand [1]	franz.,
4090	d2e2296375Meyers-1905	Marchandage	franz.,
4091	d2e2296392Meyers-1905	Marchande	franz.,
4092	d2e2296537Meyers-1905	Marché	franz.,
4093	d2e2296659Meyers-1905	Marches	engl.,
4094	d2e2296694Meyers-1905	Marchese	ital.,
4095	d2e2296960Meyers-1905	Marcia	ital.,
4096	d2e2296977Meyers-1905	Marciale	ital.,
4097	d2e2297795Meyers-1905	Maréchal	franz.,
4098	d2e2297821Meyers-1905	Maréchaussée	franz.,
4099	d2e2297975Meyers-1905	Maremmen	ital.,
4100	d2e2299145Meyers-1905	Marge	franz.,
4101	d2e2299430Meyers-1905	Margot	franz.,
4102	d2e2299451Meyers-1905	Marguerite	franz.,
4103	d2e272829Meyers-1905	Bandage	franz.,
4104	d2e2303560Meyers-1905	Marine [1]	franz.,
4105	d2e2305170Meyers-1905	Maringotte	franz.,
4106	d2e2307434Meyers-1905	Market	engl.,
4107	d2e1056668Meyers-1905	Faquin	franz.,
4108	d2e2312903Meyers-1905	Marquis	franz.,
4109	d2e2312942Meyers-1905	Marquise [1]	franz.,
4110	d2e2315970Meyers-1905	Martelage	franz.,
4111	d2e2316028Meyers-1905	Martellāto	ital.,
4112	d2e2317395Meyers-1905	Martingal	franz.,
4113	d2e2319874Meyers-1905	Mascaret	franz.,
4114	d2e2319908Meyers-1905	Mascaron	franz.,
4115	d2e2319979Meyers-1905	Mâschallâh	arab.,
4116	d2e2321496Meyers-1905	Masematten	jüd.-deutsch,
4117	d2e2321731Meyers-1905	Masher	engl.,
4118	d2e2322512Meyers-1905	Máslás	ungar.,
4119	d2e2323153Meyers-1905	Massacre	frz.,
4120	d2e2323202Meyers-1905	Massage	franz.,
4121	d2e2324846Meyers-1905	Masseur	franz.,
4122	d2e169409Meyers-1905	Arcot	franz.,
4123	d2e2325968Meyers-1905	Massōra	hebr.,
4124	d2e2326487Meyers-1905	Mastaba	arab.,
4125	d2e2326857Meyers-1905	Master	engl.,
4126	d2e2326972Meyers-1905	Mastigophŏra	griech.,
4127	d2e2327822Meyers-1905	Matadór	span.,
4128	d2e2328002Meyers-1905	Matamōros [2]	span.,
4129	d2e2328170Meyers-1905	Match	engl.,
4130	d2e2328185Meyers-1905	Mate	engl.,
4131	d2e2328317Meyers-1905	Matelot	franz.,
4132	d2e2328372Meyers-1905	Mater dolorŏsa	lat.,
4133	d2e2330247Meyers-1905	Matica	serb.,
4134	d2e2330291Meyers-1905	Matinée	franz.,
4135	d2e2330529Meyers-1905	Matras	franz.,
4136	d2e2332318Meyers-1905	Matutinum	lat.,
4137	d2e2337046Meyers-1905	Mauvais	franz.,
4138	d2e2337539Meyers-1905	Maxilla	lat.,
4139	d2e2337660Meyers-1905	Maxime	franz.,
4140	d2e2338331Meyers-1905	Maxĭmum	lat.,
4141	d2e2339303Meyers-1905	Mayonnaise	franz.,
4142	d2e2339322Meyers-1905	Mayor	engl.,
4143	d2e2339646Meyers-1905	Mazarin [1]	franz.,
4144	d2e2340315Meyers-1905	Mazza	hebr.,
4145	d2e2277065Meyers-1905	Malocchio	ital.,
4146	d2e2341103Meyers-1905	Meat	engl.,
4147	d2e2341150Meyers-1905	Meat juice	engl.,
4148	d2e2341248Meyers-1905	Mechānik [1]	griech.,
4149	d2e2296307Meyers-1905	Marchand [1]	franz.,
