	EntryID	Headword	term	author
362	d2e140361Meyers-1905	Antilopen	['O. capensis']	['  Sund']
363	d2e140361Meyers-1905	Antilopen	['Addax nasomaculatus']	['  Gray', '']
364	d2e140361Meyers-1905	Antilopen	['Strepsiceros Kudu']	['  Gray', '']
365	d2e140361Meyers-1905	Antilopen	['Buselaphus oreas']	['  Gray', '']
366	d2e140361Meyers-1905	Antilopen	['Portax pictus']	['  Wagn']
367	d2e140361Meyers-1905	Antilopen	['Oreotragus saltatrix']	['  Sund']
368	d2e140361Meyers-1905	Antilopen	['Nemorhoedus Goral']	['  Wagn']
369	d2e140361Meyers-1905	Antilopen	['Catoblepas Gnu']	['  Sund']
370	d2e140361Meyers-1905	Antilopen	['C. taurinus', '  Sünd']	[]
371	d2e140361Meyers-1905	Antilopen	['Antilocapra americana']	['  Sund']
372	d2e143288Meyers-1905	Antirrhīnum	['A. latifolium']	['  DC']
373	d2e143288Meyers-1905	Antirrhīnum	['A. Orontium']	['  L']
374	d2e145277Meyers-1905	Antwerpen [2]	['Historiek der straten', '  en plaatsen van A']	[]
375	d2e147990Meyers-1905	Apfelbaum	['Pirus']	['  Tourn']
376	d2e147990Meyers-1905	Apfelbaum	['P. pumila']	['  Mill']
377	d2e147990Meyers-1905	Apfelbaum	['P, silvestris']	['  Mill']
378	d2e147990Meyers-1905	Apfelbaum	['P. dasyphylla']	['  Borkh']
379	d2e147990Meyers-1905	Apfelbaum	['P. prunifolia']	['  Willd']
380	d2e147990Meyers-1905	Apfelbaum	['P. Malus']	['  L']
381	d2e148750Meyers-1905	Aphelandra	['A. nitens']	['  Hook', '']
382	d2e148750Meyers-1905	Aphelandra	['A. sulphurea']	['  Hook']
383	d2e149497Meyers-1905	Apiocrīnus	"['A. Roissyanus', ""  d'Orb""]"	[]
384	d2e149578Meyers-1905	Apĭos	['A. tuberosa']	['  Mönch', '']
385	d2e149578Meyers-1905	Apĭos	['Glycine apios']	['  Mönch', '']
386	d2e150086Meyers-1905	Apocўnum	['A. androsaemifolium']	['  L']
387	d2e150086Meyers-1905	Apocўnum	['A. cannabinum']	['  L']
388	d2e150086Meyers-1905	Apocўnum	['A. venetum']	['  L']
389	d2e151428Meyers-1905	Aponogĕton	['A. distachyus']	['  L. fil', '']
390	d2e151428Meyers-1905	Aponogĕton	['A. fenestralis', '  Hookfil']	[]
391	d2e151428Meyers-1905	Aponogĕton	['Ouvirandra fen.']	['  Pers']
392	d2e157114Meyers-1905	Aquilarĭa	['A. malaccensis']	['  Lam']
393	d2e157114Meyers-1905	Aquilarĭa	['A. Agallocha']	['  Roxb']
394	d2e157176Meyers-1905	Aquilegĭa	['A. canadensis']	['  L']
395	d2e157176Meyers-1905	Aquilegĭa	['A. chrysantha']	['  Hook']
396	d2e157176Meyers-1905	Aquilegĭa	['A. Skinneri']	['  Hook']
397	d2e158791Meyers-1905	Arăbis	['A. albida', '  Slev']	[]
398	d2e158791Meyers-1905	Arăbis	['A. alpina']	['  L']
399	d2e159716Meyers-1905	Arăchis	['A. hypogaea']	['  L']
400	d2e160483Meyers-1905	Aralĭa	[]	['Sieb', '. ']
401	d2e160483Meyers-1905	Aralĭa	['et']	['  Zucc']
402	d2e160483Meyers-1905	Aralĭa	['A. nudicaulis']	['  L']
403	d2e160550Meyers-1905	Aralĭazeen	['Panax Ginseng']	['  Nees', '']
404	d2e161482Meyers-1905	Araucarĭa	['A. brasiliensis']	['  Rich']
405	d2e161482Meyers-1905	Araucarĭa	['A. imbricata']	['  Pav']
406	d2e161482Meyers-1905	Araucarĭa	['A. Bidwilli']	['  Hook']
407	d2e161482Meyers-1905	Araucarĭa	['A. Cunninghami']	['  Ait']
408	d2e164984Meyers-1905	Arbūtus	['A. Andrachne']	['  L']
409	d2e165368Meyers-1905	Archangelĭca	['A. officinalis']	['  Hoffm', '']
410	d2e166329Meyers-1905	Archidĭazeen	['Archidium phascoides', '  Brid']	[]
411	d2e168805Meyers-1905	Archīv	"['Gli archivi', ""  della storia d'Italia""]"	['']
412	d2e169354Meyers-1905	Arçon	['Considérations', '  militaires et politiques für les fortifications']	['']
413	d2e169457Meyers-1905	Arctĭum	['Lappa']	['  Juss']
414	d2e169457Meyers-1905	Arctĭum	['A. tomentosum']	['  Schrank', '']
415	d2e169457Meyers-1905	Arctĭum	['A. Lappa']	['  L']
416	d2e169457Meyers-1905	Arctĭum	['A. minus']	['  Schrank', '']
417	d2e169457Meyers-1905	Arctĭum	['Lappa glabra']	['  Lam']
418	d2e169457Meyers-1905	Arctĭum	['Lappa edulis']	['  Sieb']
419	d2e169613Meyers-1905	Arctostaphўlos	['A. uva ursi']	['  Spr']
420	d2e169613Meyers-1905	Arctostaphўlos	['Arbutus uva ursi']	['  L']
421	d2e169649Meyers-1905	Arctōtis	['A. acaulis']	['  L']
422	d2e170252Meyers-1905	Ardisĭa	['A. crenata']	['  Roxb']
423	d2e170571Meyers-1905	Arēca	['A. Catechu']	['  Willd']
424	d2e171171Meyers-1905	Arenga	['A. saccharifera']	['  Labill']
425	d2e172200Meyers-1905	Argemōne	['A. mexicana']	['  L']
426	d2e172200Meyers-1905	Argemōne	['A. grandiflora']	['  Sw']
427	d2e175389Meyers-1905	Arĭocarpus	['Anhalonium']	['  Lem']
428	d2e175389Meyers-1905	Arĭocarpus	['A. Lewinii', '  Hennings']	['']
429	d2e175389Meyers-1905	Arĭocarpus	['A. retusus', '  Scheidw']	[]
430	d2e175389Meyers-1905	Arĭocarpus	['A. prismaticum']	['  Lem']
431	d2e175680Meyers-1905	Arisaema	['A. atrorubens']	['  Blume', '']
432	d2e175680Meyers-1905	Arisaema	['A. ringens']	['  Schott', '']
433	d2e175719Meyers-1905	Arisarum	['A. vulgare', '  Tozz']	[]
434	d2e175719Meyers-1905	Arisarum	['A. proboscideum', '  Savi']	['']
435	d2e175974Meyers-1905	Aristīda	['A. hygrometrica', '  Brown']	['']
436	d2e175974Meyers-1905	Aristīda	['A. plumosa']	['  L']
437	d2e176218Meyers-1905	Aristolochĭa	['A. Clematitis']	['  L']
438	d2e176218Meyers-1905	Aristolochĭa	['A. serpentaria']	['  L']
439	d2e176218Meyers-1905	Aristolochĭa	"['A. Sipho', ""  L'Hèrit""]"	[]
440	d2e176218Meyers-1905	Aristolochĭa	['A. grandiflora', '  Swartz']	['']
441	d2e176218Meyers-1905	Aristolochĭa	['A. Bonplandii', '  Ten']	[]
442	d2e176218Meyers-1905	Aristolochĭa	[]	['Cham', ', ']
443	d2e176218Meyers-1905	Aristolochĭa	['et', '  Schlecht']	[]
444	d2e176894Meyers-1905	Aristotelĭa	['A. Maqui']	"[""  L'Herit""]"
445	d2e179307Meyers-1905	Armenĭen	['Armenians, Koords', '  and Turks']	['']
446	d2e180491Meyers-1905	Armerĭa	['A. vulgaris']	['  Willd']
447	d2e180491Meyers-1905	Armerĭa	['A. maritima']	['  Willd']
448	d2e182169Meyers-1905	Arnĭca	['A. montana']	['  L']
449	d2e184176Meyers-1905	Arracacĭa	['A. xanthorhiza', '  Baner']	[]
450	d2e184176Meyers-1905	Arracacĭa	['A. esculenta']	['  DC']
451	d2e185106Meyers-1905	Arrhenathĕrum	['A. avenaceum']	['  Beauv']
452	d2e188257Meyers-1905	Artemisĭa [1]	['A. Dracunculus']	['  L']
453	d2e188257Meyers-1905	Artemisĭa [1]	['A. cina', '  Berg']	['']
454	d2e188257Meyers-1905	Artemisĭa [1]	['A. Abrotanum']	['  L']
455	d2e188257Meyers-1905	Artemisĭa [1]	['A. vulgaris']	['  L']
456	d2e188257Meyers-1905	Artemisĭa [1]	['A. arborea']	['  L']
457	d2e188257Meyers-1905	Artemisĭa [1]	['A. spicata']	['  Jacq']
458	d2e188257Meyers-1905	Artemisĭa [1]	['A. argentea']	['  Ait']
459	d2e188257Meyers-1905	Artemisĭa [1]	['A. Stelleriana']	['  Bess']
460	d2e188257Meyers-1905	Artemisĭa [1]	['A. chinensis']	['  L']
461	d2e188257Meyers-1905	Artemisĭa [1]	['A. Moxa']	['  Bess']
462	d2e190256Meyers-1905	Artocarpus	['A. incisa']	['  L. fil']
463	d2e190256Meyers-1905	Artocarpus	['A. integrifolia']	['  Forst']
464	d2e190256Meyers-1905	Artocarpus	['A. pubescens']	['  Willd']
465	d2e190501Meyers-1905	Artur	['  Queste del saint Graal']	['La', '']
466	d2e190817Meyers-1905	Arum	['A. maculatum']	['  L']
467	d2e190817Meyers-1905	Arum	['A. italicum']	['  L']
468	d2e190817Meyers-1905	Arum	['A. dracunculus']	['  L']
469	d2e190817Meyers-1905	Arum	['Dracunculus vulgaris']	['  Schott']
470	d2e190817Meyers-1905	Arum	['A. palaestinum']	['  Boiss']
471	d2e190817Meyers-1905	Arum	['A. sanctum', '  bort']	[]
472	d2e190928Meyers-1905	Aruncus	['A silvester']	['  Kostel', '']
473	d2e191026Meyers-1905	Arundo	['A. Donax']	['  L', '']
474	d2e192239Meyers-1905	Asa foetĭda	['Ferula Assa foetida']	['  L']
475	d2e192239Meyers-1905	Asa foetĭda	['Ferula Narthex']	['  Boiss']
476	d2e192510Meyers-1905	Asărum	['A. europaeum']	['  L']
477	d2e192510Meyers-1905	Asărum	['A. arifolium']	['  Michx']
478	d2e192510Meyers-1905	Asărum	['A. canadense']	['  L']
479	d2e193465Meyers-1905	Äsche	['T. vulgaris']	['  Nils']
480	d2e194280Meyers-1905	Aeschynomene	['Perr']	[', ']
481	d2e194280Meyers-1905	Aeschynomene	['Aedemone']	['  Kotschy', '']
482	d2e194280Meyers-1905	Aeschynomene	['A. elaphroxylon', '  Taub']	[]
483	d2e194280Meyers-1905	Aeschynomene	['A. aspera']	['  L']
484	d2e194432Meyers-1905	Asclepĭas	['A. Cornuti', '  Decsne']	[]
485	d2e194432Meyers-1905	Asclepĭas	['A. syriaca']	['  L']
486	d2e194432Meyers-1905	Asclepĭas	['A. curassavica']	['  L']
487	d2e194432Meyers-1905	Asclepĭas	['A. volubilis']	['  L']
488	d2e194432Meyers-1905	Asclepĭas	['A. incarnata']	['  L']
489	d2e194432Meyers-1905	Asclepĭas	[', A. tuberosa']	[]
490	d2e195741Meyers-1905	Asiatische Gesellschaften	['Institut', '  égyptien']	['']
491	d2e199346Meyers-1905	Asparăgus	['A. officinalis']	['  L']
492	d2e199346Meyers-1905	Asparăgus	['A. decumbens']	['  Jacq']
493	d2e199346Meyers-1905	Asparăgus	['A. Sprengeri']	['  Rgl']
494	d2e199346Meyers-1905	Asparăgus	['A. plumosus', '  Bak']	[]
495	d2e199346Meyers-1905	Asparăgus	['A. acutifolius']	['  L']
496	d2e199346Meyers-1905	Asparăgus	['A. tennifolius']	['  Lam']
497	d2e199346Meyers-1905	Asparăgus	['A.medeoloides']	['  Thunb']
498	d2e199721Meyers-1905	Aspergillus	['A. fumigatus']	['  de By']
499	d2e199721Meyers-1905	Aspergillus	['A. oryzae']	['  Cohn', '']
500	d2e199878Meyers-1905	Asperŭla	['A. odorata']	['  L', '']
501	d2e200112Meyers-1905	Asphodĕlus	['A. luteus']	['  L']
502	d2e200112Meyers-1905	Asphodĕlus	['A. albus']	['  Willd']
503	d2e200112Meyers-1905	Asphodĕlus	['A. ramosus']	['  L']
504	d2e200112Meyers-1905	Asphodĕlus	[]	['L', '. ']
505	d2e200112Meyers-1905	Asphodĕlus	['A. neglectus']	['  Schult']
506	d2e200112Meyers-1905	Asphodĕlus	['Lilium']	['  ']
507	d2e200112Meyers-1905	Asphodĕlus	['Martagon']	['  L']
508	d2e200232Meyers-1905	Aspidistra	['A. elatior']	['  Blume', '']
509	d2e200232Meyers-1905	Aspidistra	['Plectogyne variegat', '  a Link']	['']
510	d2e200265Meyers-1905	Aspidĭum	['A. Filix mas', '  Swartz']	['']
511	d2e200330Meyers-1905	Aspidospérma	[]	['Mart', '. ']
512	d2e200330Meyers-1905	Aspidospérma	['et']	['  Zucc']
513	d2e200330Meyers-1905	Aspidospérma	['A. Quebracho', '  Schlecht']	[]
514	d2e200697Meyers-1905	Asplenĭum	['A. trichomanes']	['  L']
515	d2e200697Meyers-1905	Asplenĭum	['A. ruta muraria']	['  L']
516	d2e200697Meyers-1905	Asplenĭum	['A. Filix femina']	['  Bernh']
517	d2e200697Meyers-1905	Asplenĭum	['A. neglectum', '  Krst']	[]
518	d2e200697Meyers-1905	Asplenĭum	['A. nidus', '  Krst']	[]
519	d2e201461Meyers-1905	Asseln [1]	['Asellus aquaticus']	['  L']
520	d2e201461Meyers-1905	Asseln [1]	['Oniscus scaber']	['  Latr']
521	d2e201461Meyers-1905	Asseln [1]	['Armadillo officinalis']	['  Brandt', '']
522	d2e203665Meyers-1905	Aster [1]	['A. alpinus']	['  L']
523	d2e203665Meyers-1905	Aster [1]	['A. Tripolium']	['  L']
524	d2e204610Meyers-1905	Astilbe	['Morr']	['. ']
525	d2e204610Meyers-1905	Astilbe	['et', '  Decne']	[]
526	d2e204610Meyers-1905	Astilbe	['A.japonica', '  Mig']	[]
527	d2e205264Meyers-1905	Astrantĭa	['A. major']	['  L']
528	d2e205264Meyers-1905	Astrantĭa	['A. minor']	['  L']
529	d2e205341Meyers-1905	Astrilds	['Habropyga cinerea']	['  Cab']
530	d2e205341Meyers-1905	Astrilds	['H. Astrild']	['  Cab']
531	d2e205341Meyers-1905	Astrilds	['Pytelia minima']	['  Vieill']
532	d2e205341Meyers-1905	Astrilds	['P. amandava']	['  L']
533	d2e205341Meyers-1905	Astrilds	['Uraeginthus phoenicotis', '  Swns']	[]
534	d2e205341Meyers-1905	Astrilds	['Zonaeginthus castanotis']	['  Gould', '']
535	d2e209162Meyers-1905	Athamanta	['A. Matthioli']	['  Wulf']
536	d2e209162Meyers-1905	Athamanta	['A. macedonica']	['  Spr']
537	d2e211682Meyers-1905	Aethūsa	['A. cynapium']	['  L']
538	d2e215809Meyers-1905	Atrĭplex	['A. Halimus']	['  L']
539	d2e215809Meyers-1905	Atrĭplex	['A. hortense']	['  L']
540	d2e215809Meyers-1905	Atrĭplex	['A. litorale']	['  L']
541	d2e215913Meyers-1905	Atrŏpa	['A. Belladonna']	['  L']
542	d2e216430Meyers-1905	Attalĕa	[]	['Humb', '. ']
543	d2e216430Meyers-1905	Attalĕa	['et']	['  Bonpl']
544	d2e216430Meyers-1905	Attalĕa	['A. funifera']	['  Mart']
545	d2e216430Meyers-1905	Attalĕa	['A. Cohune']	['  Mart']
546	d2e219089Meyers-1905	Aubrietĭa	['A. deltoidea']	['  DC']
547	d2e219559Meyers-1905	Aucuba	['Hook. fil']	['. ']
548	d2e219559Meyers-1905	Aucuba	['et', '  Thoms']	[]
549	d2e238332Meyers-1905	Austern	['Gryphaea']	['  Lam']
550	d2e238332Meyers-1905	Austern	['O. arborea']	['  Chem']
551	d2e238332Meyers-1905	Austern	['O. adriatica']	['  Lam']
552	d2e238673Meyers-1905	Austerndieb	['H. ostrealegus']	['  L']
553	d2e244585Meyers-1905	Avēna	['A. pubescens']	['  L']
554	d2e244585Meyers-1905	Avēna	['A. pratensis ']	['  L']
555	d2e245085Meyers-1905	Averrhoa	['A. Bilimbi']	['  L']
556	d2e245660Meyers-1905	Avicennĭa	['A. tomentosa']	['  Jacq']
557	d2e245660Meyers-1905	Avicennĭa	['A. nitida']	['  Jacq']
558	d2e245660Meyers-1905	Avicennĭa	['A. officinalis']	['  L']
559	d2e247528Meyers-1905	Axolotl	['Siredon pisciformis']	['  Shaw']
560	d2e247528Meyers-1905	Axolotl	['A. opacum']	['  Grav']
561	d2e247528Meyers-1905	Axolotl	['A. punctatum']	['  L']
562	d2e247997Meyers-1905	Ayr	['municipal', '  burgh']	['']
563	d2e248341Meyers-1905	Azalĕa	['A. indica']	['  L']
564	d2e248341Meyers-1905	Azalĕa	['A. pontica']	['  L']
565	d2e248341Meyers-1905	Azalĕa	['A. sinensis', '  Sweet']	[]
566	d2e248341Meyers-1905	Azalĕa	[', A. mollis']	[]
567	d2e248341Meyers-1905	Azalĕa	['A. calendulacea']	['  Mchx']
568	d2e248341Meyers-1905	Azalĕa	[', A. nudiflora']	[]
569	d2e248341Meyers-1905	Azalĕa	['A. viscosa']	['  L']
570	d2e251658Meyers-1905	Bablah	[]	['Guill', '. ']
571	d2e251658Meyers-1905	Bablah	['et', '  Perott']	['']
572	d2e253289Meyers-1905	Bachstelze	['M. alba']	['  L']
573	d2e253289Meyers-1905	Bachstelze	['M. boarula']	['  L']
574	d2e253289Meyers-1905	Bachstelze	['Budytes flavus']	['  L']
575	d2e253595Meyers-1905	Bacillus	['Bacterium']	['  Duj']
576	d2e255206Meyers-1905	Bactris	['B. minor']	['  Jacq']
577	d2e255206Meyers-1905	Bactris	['B. speciosa']	['  Hart']
578	d2e264903Meyers-1905	Balanophorazeen	['Cynomorium coccineum']	['  L']
579	d2e269233Meyers-1905	Ballóta	['B. nigra']	['  L']
580	d2e271755Meyers-1905	Bambūsa	['B. (Chusquea) aristata']	['  Mart']
581	d2e271755Meyers-1905	Bambūsa	['B. Metake']	['  Sieb']
582	d2e271755Meyers-1905	Bambūsa	['B. Brandisii']	['  Shuttl']
583	d2e271755Meyers-1905	Bambūsa	['B. arundinacea']	['  Willd']
584	d2e271755Meyers-1905	Bambūsa	['B. vulgaris']	['  Wendl']
585	d2e271755Meyers-1905	Bambūsa	['B. Fortunei', '  van Houtte']	['']
586	d2e271755Meyers-1905	Bambūsa	['B. aurea']	['  hort']
587	d2e271755Meyers-1905	Bambūsa	[]	['H', '. ']
588	d2e271755Meyers-1905	Bambūsa	['et', '  B']	[]
589	d2e271755Meyers-1905	Bambūsa	['B. Taguara']	['  Mart']
590	d2e273515Meyers-1905	Bandfische	['Cepola']	['  L']
591	d2e273515Meyers-1905	Bandfische	['C. rubescens']	['  L']
592	d2e273515Meyers-1905	Bandfische	['Trachypteridae']	['  Gthr']
593	d2e273515Meyers-1905	Bandfische	['Regalecus']	['  Brünn']
594	d2e274450Meyers-1905	Bandwürmer	['Taenia solium']	['  L']
595	d2e274450Meyers-1905	Bandwürmer	['Taenia saginata', '  Götze']	['']
596	d2e274450Meyers-1905	Bandwürmer	['mediocanellata', '  Küch']	[]
597	d2e274450Meyers-1905	Bandwürmer	['Bothriocephalus latus', '  Brems']	[]
598	d2e277616Meyers-1905	Banksĭa	['B. ericaefolia']	['  L. fil']
599	d2e277616Meyers-1905	Banksĭa	[', B. australis']	[]
600	d2e277616Meyers-1905	Banksĭa	['B. speciosa']	['  R. Br']
601	d2e278568Meyers-1905	Bantu	['Comparative grammar', '  of South African languages']	['']
602	d2e278891Meyers-1905	Baphĭa	['B. nitida', '  Afz']	[]
603	d2e278891Meyers-1905	Baphĭa	['B. pubescens', '  Hook. fil']	[]
604	d2e278961Meyers-1905	Baptisĭa	['B. tinctoria']	['  R. Br']
605	d2e278961Meyers-1905	Baptisĭa	['B. australis']	['  R. Br']
606	d2e279503Meyers-1905	Bär [2]	['U. arctos']	['  L']
607	d2e279503Meyers-1905	Bär [2]	['Hpr']	['. ']
608	d2e279503Meyers-1905	Bär [2]	['et']	['  Ehrb']
609	d2e279503Meyers-1905	Bär [2]	['U. americanus']	['  Pall']
610	d2e279503Meyers-1905	Bär [2]	['Lew']	['. ']
611	d2e279503Meyers-1905	Bär [2]	['et', '  Clarke']	['']
612	d2e279503Meyers-1905	Bär [2]	['U. torquatus']	['  Wagn']
613	d2e279503Meyers-1905	Bär [2]	['Melursus labiatus']	['  Desm']
614	d2e279503Meyers-1905	Bär [2]	['U. maritimus']	['  L']
615	d2e279503Meyers-1905	Bär [2]	['U. spelaeus', '  Rosenm']	[]
616	d2e279503Meyers-1905	Bär [2]	['Ailurus fulgens']	['  F. Cuv']
617	d2e279503Meyers-1905	Bär [2]	['Arctitis Binturong']	['  Temm']
618	d2e279755Meyers-1905	Bär [3]	['Arctia Caja']	['  L']
619	d2e279755Meyers-1905	Bär [3]	['A. villica']	['  L']
620	d2e279755Meyers-1905	Bär [3]	['A. purpurea']	['  L']
621	d2e279755Meyers-1905	Bär [3]	['A. Hebe']	['  L']
622	d2e279755Meyers-1905	Bär [3]	['Callimorpha matronula']	['  L']
623	d2e280417Meyers-1905	Barante	['Histoire du Directoire', '  de la République francaise']	['']
624	d2e281366Meyers-1905	Barbe [2]	['B. fluviatilis']	['  Agass']
625	d2e281812Meyers-1905	Barbier [2]	['Examen', '  critique et complément des dictionnaires historiques les plus répandus']	['']
626	d2e287854Meyers-1905	Barosma	['B. crenulatum']	['  Hook']
627	d2e288407Meyers-1905	Barrantes	['Aparato bibliografico para la historia de', '  Estremadura']	['']
628	d2e289551Meyers-1905	Barrow [3]	['A chronological history of voyages into', '  the arctic regions']	['']
629	d2e289802Meyers-1905	Barsch	['P. fluviatilis']	['  L']
630	d2e291465Meyers-1905	Bartl	[]	['Bartl', '. ']
631	d2e291465Meyers-1905	Bartl	['et']	['  Wendl']
632	d2e294137Meyers-1905	Baschkiren	['Major', '  Hungaria']	[]
633	d2e294929Meyers-1905	Basella alba	['B. tuberosa']	['  H']
634	d2e295784Meyers-1905	Basilisk	['B. mitratus']	['  Daud']
635	d2e296307Meyers-1905	Baskische Sprache und Literatur	['Essai sur la', '  langue basque']	['']
636	d2e301549Meyers-1905	Batschan	['Cynocephalus niger']	['  Desm']
637	d2e302850Meyers-1905	Bauch	['regio', '  pubis']	['']
638	d2e303908Meyers-1905	Baudens	['La guerre de', '  Crimée. Les campements, les abris, les ambulances, etc']	[]
639	d2e304045Meyers-1905	Bauditz	['Juli', '  Skovriddergaard']	['']
640	d2e306449Meyers-1905	Bauhinĭa	['B. Lingua']	['  DC']
641	d2e306449Meyers-1905	Bauhinĭa	['B. scandens']	['  L']
642	d2e306449Meyers-1905	Bauhinĭa	['B. Vahlii']	['  DC']
643	d2e306449Meyers-1905	Bauhinĭa	['B. variegata']	['  L']
644	d2e306449Meyers-1905	Bauhinĭa	['B. tomentosa']	['  L']
645	d2e306449Meyers-1905	Bauhinĭa	['B. acuminata']	['  L']
646	d2e307657Meyers-1905	Baumelster	['D. rufa']	['  Hartl']
647	d2e308496Meyers-1905	Baumläufer	['Certhia familiaris']	['  L']
648	d2e308573Meyers-1905	Baumliest	['H. giganteus']	['  Latr']
649	d2e309133Meyers-1905	Baumsegler	['D. longipennis']	['  Brehm', '']
650	d2e309343Meyers-1905	Baumwachtel	['O. virginianus']	['  Gould', '']
651	d2e309343Meyers-1905	Baumwachtel	['Lophortyx californianus']	['  Bp']
652	d2e309343Meyers-1905	Baumwachtel	['L Gambeli']	['  Gould', '']
653	d2e309467Meyers-1905	Baumwolle	['Gossypium']	['  L']
654	d2e309467Meyers-1905	Baumwolle	['G. barbadense']	['  L']
655	d2e309467Meyers-1905	Baumwolle	['G. peruvianum']	['  Cav']
656	d2e309467Meyers-1905	Baumwolle	['G. hirsutum']	['  L']
657	d2e309467Meyers-1905	Baumwolle	['G. herbaceum']	['  L']
658	d2e309467Meyers-1905	Baumwolle	['G. arboreum']	['  L']
659	d2e311796Meyers-1905	Baxter [2]	['National income of the', '  United kingdom']	['']
660	d2e313638Meyers-1905	Bayonne	['Études historiques sur la ville', '  de B']	[]
661	d2e314831Meyers-1905	Bdellĭum	['Commiphora Roxburghii']	['  Engl']
662	d2e314831Meyers-1905	Bdellĭum	['C. africana']	['  Engl']
663	d2e317121Meyers-1905	Beauvais [2]	['Dictionnaire', '  historique. Biographie universelle classique']	['']
664	d2e318012Meyers-1905	Becher [4]	['Supplementum', '  in physicam subterraneam']	['']
665	d2e319405Meyers-1905	Becquerel	"[""Resumé de l'histoire de l'électricité"", '  et du magnétisme']"	['']
666	d2e321638Meyers-1905	Beethoven	"[""»Les adieux, l'absence et le"", '  retour']"	['']
667	d2e323133Meyers-1905	Beggiatōa	['B. alba', '  Trev']	[]
668	d2e323133Meyers-1905	Beggiatōa	['B. mirabilis']	['  Cohn', '']
669	d2e323133Meyers-1905	Beggiatōa	['B. rosea persicina', '  Zopf']	['']
670	d2e323628Meyers-1905	Begonĭa	['B. Rex', '  Putz']	[]
671	d2e323628Meyers-1905	Begonĭa	['B. boliviensis', '  A. DC']	[]
672	d2e323628Meyers-1905	Begonĭa	['B. Veitchi', '  Hook al']	[]
673	d2e323628Meyers-1905	Begonĭa	['Davisii', '  Hook pl']	[]
674	d2e323628Meyers-1905	Begonĭa	['B. Froebelii', '  A. DC']	[]
675	d2e323628Meyers-1905	Begonĭa	['B. maculata Raddi, Schmidtiana']	['  Rgl']
676	d2e323628Meyers-1905	Begonĭa	[]	['Link', '  ']
677	d2e323628Meyers-1905	Begonĭa	['et', '  Otto']	['']
678	d2e323628Meyers-1905	Begonĭa	['weltoniensis']	['  hort']
679	d2e324773Meyers-1905	Behenöl	['Moringa oleifera']	['  Lam']
680	d2e327990Meyers-1905	Bekker	['Historie van mejuffrouw Sara', '  Burgerhart']	['']
681	d2e329049Meyers-1905	Belcher	['Voyage of the Samarang to the', '  eastern archipelago']	['']
682	d2e333615Meyers-1905	Bellis	['B. perennis']	['  L']
683	d2e338180Meyers-1905	Beninkasa	['B. hispida', '  Cogn']	[]
684	d2e339463Meyers-1905	Bentley	['Principal plants employed', '  in medicine']	['']
685	d2e342202Meyers-1905	Berbĕris	['B. vulgaris']	['  L']
686	d2e342202Meyers-1905	Berbĕris	['B. Aquifolium']	['  Pursh']
687	d2e342202Meyers-1905	Berbĕris	['Mahonia Aquifolium']	['  Nutt']
688	d2e344128Meyers-1905	Bergamottöl	['Citrus Bergamia']	['  Risso', '']
689	d2e349615Meyers-1905	Bergziege	['A. montanus']	['  Blainv']
690	d2e354641Meyers-1905	Bernstein [1]	['Picea succinifera', '  Conw']	[]
691	d2e355207Meyers-1905	Bernsteinschnecke	['Succinea']	['  Drap', '']
692	d2e356744Meyers-1905	Berthollētia	[]	['Humb', '. ']
693	d2e356744Meyers-1905	Berthollētia	['et']	['  Bonpl']
694	d2e356744Meyers-1905	Berthollētia	[]	['Humb', '. ']
