	EntryID	Headword	Results
703	d3e124146Brockhaus-1809	D. Jonathan Swift	Wilhelm
704	d3e124146Brockhaus-1809	D. Jonathan Swift	Wilhelm
705	d3e124679Brockhaus-1809	Spanien [2]	Alarich
706	d3e124679Brockhaus-1809	Spanien [2]	Ferdinand
707	d3e124679Brockhaus-1809	Spanien [2]	Johann
708	d3e126021Brockhaus-1809	Die Tafelrunde	Arthur
709	d3e126658Brockhaus-1809	Tarent (Taranto)	Pyrrhus
710	d3e127788Brockhaus-1809	Wilhelm Tell	Harald
711	d3e129167Brockhaus-1809	Theben	Philipp
712	d3e130973Brockhaus-1809	Thüringen	Klodio
713	d3e133184Brockhaus-1809	Linnard (Leonhard) Torstensohn	Christina
714	d3e133184Brockhaus-1809	Linnard (Leonhard) Torstensohn	Christina
715	d3e135881Brockhaus-1809	Tycho von Brahe	Friedrich
716	d3e137575Brockhaus-1809	Die Vandalen	Godegisil
717	d3e140137Brockhaus-1809	Die Völkerwanderung	Ariovistus
718	d3e140507Brockhaus-1809	Das Voigtland	Ferdinand
719	d3e143310Brockhaus-1809	Johann Wiclef oder Wicliff	Richard
720	d3e145161Brockhaus-1809	Francisco Gonzalez Ximenes	Ferdinand
721	d3e145287Brockhaus-1809	Eduard Young	Georgs
722	d3e147020Brockhaus-1809	Johann Rudolph Zumsteeg	Josephine
723	d3e152501Brockhaus-1809	Bajazeth I	Siegmund
724	d3e154381Brockhaus-1809	Andreas Peter Graf von Bernstorf	Friedrich
725	d3e154541Brockhaus-1809	Bilderstürmer	Theodora
726	d3e156304Brockhaus-1809	Graf Heinrich von Brühl	Augusts
727	d3e167730Brockhaus-1809	Johann Reinhold Forster	Katharina
728	d3e171318Brockhaus-1809	Hadrianus	Plotina
